"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-01-1947" "14" "Baldwin-Wallace (OH)" "6" "Toledo, OH" "" 11 1 1947 "Toledo (OH)"
"W" "11-08-1947" "7" "Wayne St. (MI)" "0" "Detroit, MI" "" 11 8 1947 "Toledo (OH)"
"W" "11-15-1947" "33" "South Dakota St." "12" "Toledo, OH" "" 11 15 1947 "Toledo (OH)"
"L" "11-22-1947" "13" "Canisius (NY)" "21" "Buffalo, NY" "" 11 22 1947 "Toledo (OH)"
"W" "12-06-1947" "20" "New Hampshire" "14" "Toledo, OH" "Glass Bowl" 12 6 1947 "Toledo (OH)"
"W" "09-18-1948" "42" "Bates (ME)" "0" "Toledo, OH" "" 9 18 1948 "Toledo (OH)"
"L" "09-24-1948" "0" "Detroit (MI)" "36" "Detroit, MI" "" 9 24 1948 "Toledo (OH)"
"L" "10-02-1948" "20" "John Carroll (OH)" "46" "Toledo, OH" "" 10 2 1948 "Toledo (OH)"
"L" "10-09-1948" "6" "Bowling Green (OH)" "21" "Toledo, OH" "" 10 9 1948 "Toledo (OH)"
"L" "10-16-1948" "0" "Dayton (OH)" "20" "Toledo, OH" "" 10 16 1948 "Toledo (OH)"
"W" "10-23-1948" "21" "Springfield (MA)" "14" "Springfield, MA" "" 10 23 1948 "Toledo (OH)"
"L" "10-30-1948" "14" "Baldwin-Wallace (OH)" "20" "Toledo, OH" "" 10 30 1948 "Toledo (OH)"
"W" "11-06-1948" "27" "Wayne St. (MI)" "14" "Toledo, OH" "" 11 6 1948 "Toledo (OH)"
"L" "11-13-1948" "21" "Canisius (NY)" "26" "Toledo, OH" "" 11 13 1948 "Toledo (OH)"
"W" "11-20-1948" "28" "New Hampshire" "14" "Durham, NH" "" 11 20 1948 "Toledo (OH)"
"W" "12-04-1948" "27" "Oklahoma City (OK)" "14" "Toledo, OH" "Glass Bowl" 12 4 1948 "Toledo (OH)"
"L" "09-25-1949" "26" "Loras (IA)" "35" "Toledo, OH" "" 9 25 1949 "Toledo (OH)"
"L" "10-01-1949" "14" "John Carroll (OH)" "28" "Toledo, OH" "" 10 1 1949 "Toledo (OH)"
"W" "10-08-1949" "20" "Bowling Green (OH)" "19" "Toledo, OH" "" 10 8 1949 "Toledo (OH)"
"L" "10-15-1949" "14" "Dayton (OH)" "47" "Dayton, OH" "" 10 15 1949 "Toledo (OH)"
"W" "10-22-1949" "42" "Springfield (MA)" "14" "Toledo, OH" "" 10 22 1949 "Toledo (OH)"
"W" "10-29-1949" "48" "Oklahoma City (OK)" "7" "Toledo, OH" "" 10 29 1949 "Toledo (OH)"
"W" "11-05-1949" "37" "Wayne St. (MI)" "7" "Detroit, MI" "" 11 5 1949 "Toledo (OH)"
"W" "11-12-1949" "56" "North Dakota" "6" "Toledo, OH" "" 11 12 1949 "Toledo (OH)"
"W" "11-19-1949" "48" "New Hampshire" "14" "Durham, NH" "" 11 19 1949 "Toledo (OH)"
"L" "12-03-1949" "13" "Cincinnati (OH)" "33" "Toledo, OH" "Glass Bowl" 12 3 1949 "Toledo (OH)"
"W" "09-23-1950" "32" "Pittsburg St. (KS)" "14" "Toledo, OH" "" 9 23 1950 "Toledo (OH)"
"L" "09-30-1950" "0" "John Carroll (OH)" "41" "Toledo, OH" "" 9 30 1950 "Toledo (OH)"
