"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-06-1909" "5" "Illinois" "6" "Champaign, IL" "" 11 6 1909 "Indiana"
"W" "11-20-1909" "36" "Purdue (IN)" "3" "Bloomington, IN" "" 11 20 1909 "Indiana"
"W" "10-01-1910" "12" "DePauw (IN)" "0" "Bloomington, IN" "" 10 1 1910 "Indiana"
"W" "10-08-1910" "6" "Chicago (IL)" "0" "Chicago, IL" "" 10 8 1910 "Indiana"
"W" "10-15-1910" "33" "Millikin (IL)" "0" "Bloomington, IN" "" 10 15 1910 "Indiana"
"W" "10-22-1910" "12" "Wisconsin" "3" "Indianapolis, IN" "" 10 22 1910 "Indiana"
"W" "10-29-1910" "33" "Butler (IN)" "0" "Bloomington, IN" "" 10 29 1910 "Indiana"
"L" "11-05-1910" "0" "Illinois" "3" "Bloomington, IN" "" 11 5 1910 "Indiana"
"W" "11-19-1910" "15" "Purdue (IN)" "0" "West Lafayette, IN" "" 11 19 1910 "Indiana"
"W" "09-30-1911" "9" "DePauw (IN)" "6" "Bloomington, IN" "" 9 30 1911 "Indiana"
"L" "10-07-1911" "6" "Chicago (IL)" "23" "Chicago, IL" "" 10 7 1911 "Indiana"
"W" "10-14-1911" "42" "Franklin (IN)" "0" "Bloomington, IN" "" 10 14 1911 "Indiana"
"L" "10-21-1911" "0" "Northwestern (IL)" "5" "Evanston, IL" "" 10 21 1911 "Indiana"
"W" "10-28-1911" "12" "Washington (MO)" "0" "Bloomington, IN" "" 10 28 1911 "Indiana"
"T" "11-11-1911" "0" "Illinois" "0" "Indianapolis, IN" "" 11 11 1911 "Indiana"
"L" "11-25-1911" "5" "Purdue (IN)" "12" "Bloomington, IN" "" 11 25 1911 "Indiana"
"W" "09-28-1912" "20" "DePauw (IN)" "0" "Bloomington, IN" "" 9 28 1912 "Indiana"
"L" "10-12-1912" "0" "Chicago (IL)" "13" "Chicago, IL" "" 10 12 1912 "Indiana"
"L" "10-19-1912" "7" "Illinois" "13" "Champaign, IL" "" 10 19 1912 "Indiana"
"L" "10-26-1912" "7" "Northwestern (IL)" "20" "Bloomington, IN" "" 10 26 1912 "Indiana"
"W" "11-02-1912" "33" "Earlham (IN)" "7" "Bloomington, IN" "" 11 2 1912 "Indiana"
