"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-09-1910" "5" "Adrian (MI)" "5" "Adrian, MI" "" 10 9 1910 "Eastern Michigan"
"L" "10-15-1910" "6" "Alma (MI)" "22" "Ypsilanti, MI" "" 10 15 1910 "Eastern Michigan"
"L" "10-22-1910" "0" "Detroit University School (MI)" "6" "Ypsilanti, MI" "" 10 22 1910 "Eastern Michigan"
"L" "11-05-1910" "0" "Detroit (MI)" "6" "Detroit, MI" "" 11 5 1910 "Eastern Michigan"
"L" "11-12-1910" "0" "Central Michigan" "13" "Mount Pleasant, MI" "" 11 12 1910 "Eastern Michigan"
"L" "11-19-1910" "0" "Hillsdale (MI)" "6" "Ypsilanti, MI" "" 11 19 1910 "Eastern Michigan"
"W" "10-14-1911" "17" "Detroit University School (MI)" "0" "Detroit, MI" "" 10 14 1911 "Eastern Michigan"
"L" "10-21-1911" "0" "Adrian (MI)" "9" "Ypsilanti, MI" "" 10 21 1911 "Eastern Michigan"
"W" "10-28-1911" "6" "Eastern Michigan Alumni" "0" "Ypsilanti, MI" "" 10 28 1911 "Eastern Michigan"
"W" "11-04-1911" "17" "Battle Creek Training School (MI)" "0" "Ypsilanti, MI" "" 11 4 1911 "Eastern Michigan"
"L" "11-09-1911" "0" "Detroit (MI)" "6" "Ypsilanti, MI" "" 11 9 1911 "Eastern Michigan"
"L" "11-25-1911" "6" "Hillsdale (MI)" "28" "Hillsdale, MI" "" 11 25 1911 "Eastern Michigan"
"L" "11-30-1911" "0" "Culver Military Academy (IN)" "28" "Culver, IN" "" 11 30 1911 "Eastern Michigan"
"W" "10-19-1912" "20" "Michigan School for the Deaf" "7" "Ypsilanti, MI" "" 10 19 1912 "Eastern Michigan"
"W" "10-26-1912" "9" "Eastern Michigan Alumni" "0" "Ypsilanti, MI" "" 10 26 1912 "Eastern Michigan"
"W" "10-29-1912" "33" "Cleary Business College (MI)" "0" "Ypsilanti, MI" "" 10 29 1912 "Eastern Michigan"
"L" "11-02-1912" "0" "Assumption College (Canada)" "12" "Windsor, ON (Canada)" "" 11 2 1912 "Eastern Michigan"
"T" "11-08-1912" "0" "Central Michigan" "0" "Mount Pleasant, MI" "" 11 8 1912 "Eastern Michigan"
