"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-27-1900" "17" "Ursinus (PA)" "0" "New Brunswick, NJ" "" 10 27 1900 "Rutgers (NJ)"
"L" "11-07-1900" "0" "Army (NY)" "23" "West Point, NY" "" 11 7 1900 "Rutgers (NJ)"
"W" "11-16-1900" "11" "New York (NY)" "0" "New York, NY" "" 11 16 1900 "Rutgers (NJ)"
"L" "11-24-1900" "6" "Union (NY)" "11" "New Brunswick, NJ" "" 11 24 1900 "Rutgers (NJ)"
"L" "10-02-1901" "0" "Columbia (NY)" "27" "New Brunswick, NJ" "" 10 2 1901 "Rutgers (NJ)"
"L" "10-05-1901" "0" "Manhattan (NY)" "10" "New Brunswick, NJ" "" 10 5 1901 "Rutgers (NJ)"
"L" "10-12-1901" "0" "Ursinus (PA)" "30" "Collegeville, PA" "" 10 12 1901 "Rutgers (NJ)"
"L" "10-19-1901" "0" "Swarthmore (PA)" "27" "Swarthmore, PA" "" 10 19 1901 "Rutgers (NJ)"
"L" "10-26-1901" "0" "New York (NY)" "16" "New Brunswick, NJ" "" 10 26 1901 "Rutgers (NJ)"
"L" "11-02-1901" "5" "Delaware" "6" "New Brunswick, NJ" "" 11 2 1901 "Rutgers (NJ)"
"L" "11-09-1901" "0" "Haverford (PA)" "17" "Haverford, PA" "" 11 9 1901 "Rutgers (NJ)"
"L" "09-27-1902" "0" "Manhattan (NY)" "6" "Manhattan, NY" "" 9 27 1902 "Rutgers (NJ)"
