"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-10-1936" "0" "Texas A&M" "3" "Houston, TX" "" 10 10 1936 "Rice (TX)"
"W" "10-17-1936" "13" "Georgia" "6" "Athens, GA" "" 10 17 1936 "Rice (TX)"
"W" "10-24-1936" "7" "Texas" "0" "Houston, TX" "" 10 24 1936 "Rice (TX)"
"W" "10-31-1936" "12" "George Washington (DC)" "6" "Houston, TX" "" 10 31 1936 "Rice (TX)"
"L" "11-07-1936" "14" "Arkansas" "20" "Fayetteville, AR" "" 11 7 1936 "Rice (TX)"
"W" "11-14-1936" "34" "Sam Houston St. (TX)" "7" "Houston, TX" "" 11 14 1936 "Rice (TX)"
"L" "11-21-1936" "0" "Texas Christian" "13" "Houston, TX" "" 11 21 1936 "Rice (TX)"
"L" "11-28-1936" "7" "Baylor (TX)" "10" "Houston, TX" "" 11 28 1936 "Rice (TX)"
"L" "12-05-1936" "0" "Southern Methodist (TX)" "9" "Houston, TX" "" 12 5 1936 "Rice (TX)"
"L" "10-02-1937" "0" "Oklahoma" "6" "Norman, OK" "" 10 2 1937 "Rice (TX)"
"L" "10-09-1937" "0" "Louisiana St." "13" "Houston, TX" "" 10 9 1937 "Rice (TX)"
"T" "10-16-1937" "0" "Tulsa (OK)" "0" "Houston, TX" "" 10 16 1937 "Rice (TX)"
"W" "10-23-1937" "14" "Texas" "7" "Austin, TX" "" 10 23 1937 "Rice (TX)"
"W" "10-30-1937" "13" "Auburn (AL)" "7" "Houston, TX" "" 10 30 1937 "Rice (TX)"
"W" "11-06-1937" "26" "Arkansas" "20" "Houston, TX" "" 11 6 1937 "Rice (TX)"
"T" "11-13-1937" "6" "Texas A&M" "6" "Houston, TX" "" 11 13 1937 "Rice (TX)"
"L" "11-20-1937" "2" "Texas Christian" "7" "Fort Worth, TX" "" 11 20 1937 "Rice (TX)"
"W" "11-27-1937" "13" "Baylor (TX)" "7" "Houston, TX" "" 11 27 1937 "Rice (TX)"
