"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-28-1922" "0" "Stanford (CA)" "6" "Corvallis, OR" "" 10 28 1922 "Oregon St."
"L" "11-04-1922" "0" "Multnomah AC (OR)" "6" "Portland, OR" "" 11 4 1922 "Oregon St."
"L" "11-18-1922" "0" "Oregon" "10" "Corvallis, OR" "" 11 18 1922 "Oregon St."
"W" "11-25-1922" "16" "Washington St." "0" "Portland, OR" "" 11 25 1922 "Oregon St."
"W" "09-29-1923" "12" "Pacific (OR)" "0" "Corvallis, OR" "" 9 29 1923 "Oregon St."
"T" "10-06-1923" "0" "Multnomah AC (OR)" "0" "Corvallis, OR" "" 10 6 1923 "Oregon St."
"W" "10-13-1923" "13" "Oregon St. Alumni" "0" "Corvallis, OR" "" 10 13 1923 "Oregon St."
"L" "10-20-1923" "0" "California" "26" "Berkeley, CA" "" 10 20 1923 "Oregon St."
"L" "11-03-1923" "0" "Washington" "14" "Corvallis, OR" "" 11 3 1923 "Oregon St."
"L" "11-10-1923" "0" "Idaho" "7" "Boise, ID" "" 11 10 1923 "Oregon St."
"T" "11-17-1923" "3" "Washington St." "3" "Portland, OR" "" 11 17 1923 "Oregon St."
"W" "11-25-1923" "6" "Oregon" "0" "Eugene, OR" "" 11 25 1923 "Oregon St."
"W" "11-29-1923" "12" "Multnomah AC (OR)" "0" "Portland, OR" "" 11 29 1923 "Oregon St."
"L" "12-25-1923" "9" "Hawaii All-Stars" "14" "Honolulu, HI" "" 12 25 1923 "Oregon St."
"L" "01-01-1924" "0" "Hawaii" "7" "Honolulu, HI" "" 1 1 1924 "Oregon St."
"W" "10-04-1924" "41" "Whitman (WA)" "0" "Pendleton, OR" "" 10 4 1924 "Oregon St."
"W" "10-11-1924" "7" "Multnomah AC (OR)" "6" "Corvallis, OR" "" 10 11 1924 "Oregon St."
"L" "10-18-1924" "3" "Southern California" "17" "Portland, OR" "" 10 18 1924 "Oregon St."
"L" "10-25-1924" "3" "Washington" "6" "Seattle, WA" "" 10 25 1924 "Oregon St."
"L" "11-01-1924" "0" "Idaho" "22" "Corvallis, OR" "" 11 1 1924 "Oregon St."
"W" "11-07-1924" "14" "Washington St." "13" "Pullman, WA" "" 11 7 1924 "Oregon St."
"L" "11-22-1924" "3" "Oregon" "7" "Corvallis, OR" "" 11 22 1924 "Oregon St."
"L" "11-27-1924" "0" "Nebraska" "14" "Lincoln, NE" "" 11 27 1924 "Oregon St."
"W" "10-03-1925" "51" "Willamette (OR)" "0" "Corvallis, OR" "" 10 3 1925 "Oregon St."
"W" "10-10-1925" "22" "Gonzaga (WA)" "0" "Corvallis, OR" "" 10 10 1925 "Oregon St."
"W" "10-17-1925" "62" "Whitman (WA)" "0" "Portland, OR" "" 10 17 1925 "Oregon St."
"L" "10-24-1925" "10" "Stanford (CA)" "26" "Stanford, CA" "" 10 24 1925 "Oregon St."
"W" "10-31-1925" "27" "Montana" "7" "Corvallis, OR" "" 10 31 1925 "Oregon St."
"W" "11-07-1925" "56" "Pacific (OR)" "0" "Corvallis, OR" "" 11 7 1925 "Oregon St."
"W" "11-14-1925" "24" "Oregon" "13" "Eugene, OR" "" 11 14 1925 "Oregon St."
"W" "11-21-1925" "16" "Idaho" "7" "Boise, ID" "" 11 21 1925 "Oregon St."
"L" "12-05-1925" "0" "Southern California" "28" "Los Angeles, CA" "" 12 5 1925 "Oregon St."
"W" "09-25-1926" "67" "Multnomah AC (OR)" "0" "Corvallis, OR" "" 9 25 1926 "Oregon St."
"W" "10-02-1926" "49" "Montana" "0" "Missoula, MT" "" 10 2 1926 "Oregon St."
"W" "10-09-1926" "23" "Gonzaga (WA)" "6" "Corvallis, OR" "" 10 9 1926 "Oregon St."
"W" "10-16-1926" "27" "California" "7" "Berkeley, CA" "" 10 16 1926 "Oregon St."
"W" "10-30-1926" "3" "Idaho" "0" "Portland, OR" "" 10 30 1926 "Oregon St."
"L" "11-11-1926" "7" "Southern California" "17" "Portland, OR" "" 11 11 1926 "Oregon St."
