"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-11-1931" "6" "Arkansas-Monticello" "22" "Monticello, AR" "" 11 11 1931 "Arkansas St."
"W" "11-20-1931" "13" "Southern Arkansas" "7" "Jonesboro, AR" "" 11 20 1931 "Arkansas St."
"W" "09-24-1932" "60" "Northwest Mississippi JC" "0" "Jonesboro, AR" "" 9 24 1932 "Arkansas St."
"L" "09-30-1932" "0" "Hendrix (AR)" "26" "Jonesboro, AR" "" 9 30 1932 "Arkansas St."
"W" "10-07-1932" "26" "Central Arkansas" "0" "Jonesboro, AR" "" 10 7 1932 "Arkansas St."
"L" "10-28-1932" "0" "Southern Arkansas" "15" "Magnolia, AR" "" 10 28 1932 "Arkansas St."
"W" "11-02-1932" "12" "Memphis (TN)" "6" "Memphis, TN" "" 11 2 1932 "Arkansas St."
"L" "11-11-1932" "0" "Arkansas-Monticello" "13" "Jonesboro, AR" "" 11 11 1932 "Arkansas St."
"L" "11-18-1932" "0" "Ouachita Baptist (AR)" "13" "Jonesboro, AR" "" 11 18 1932 "Arkansas St."
"T" "09-29-1933" "0" "Hendrix (AR)" "0" "?" "" 9 29 1933 "Arkansas St."
"W" "10-06-1933" "13" "Central Arkansas" "6" "Conway, AR" "" 10 6 1933 "Arkansas St."
"L" "10-20-1933" "0" "Tennessee Tech" "12" "Jonesboro, AR" "" 10 20 1933 "Arkansas St."
"L" "10-27-1933" "12" "Southern Arkansas" "13" "Jonesboro, AR" "" 10 27 1933 "Arkansas St."
"L" "00-00-1933" "0" "Arkansas-Monticello" "14" "Monticello, AR" "" 0 0 1933 "Arkansas St."
"L" "11-17-1933" "6" "Ouachita Baptist (AR)" "34" "Arkadelphia, AR" "" 11 17 1933 "Arkansas St."
"T" "11-24-1933" "0" "Memphis (TN)" "0" "Jonesboro, AR" "" 11 24 1933 "Arkansas St."
"W" "11-30-1933" "3" "Arkansas College" "0" "Jonesboro, AR" "" 11 30 1933 "Arkansas St."
"L" "09-29-1934" "0" "Tennessee Tech" "6" "Cookeville, TN" "" 9 29 1934 "Arkansas St."
"L" "10-13-1934" "0" "Memphis (TN)" "18" "Memphis, TN" "" 10 13 1934 "Arkansas St."
"W" "10-19-1934" "6" "Hendrix (AR)" "0" "Jonesboro, AR" "" 10 19 1934 "Arkansas St."
"L" "10-27-1934" "0" "Central Arkansas" "25" "Conway, AR" "" 10 27 1934 "Arkansas St."
"T" "11-02-1934" "0" "Little Rock JC (AR)" "0" "Jonesboro, AR" "" 11 2 1934 "Arkansas St."
"W" "11-09-1934" "19" "Arkansas-Monticello" "0" "Jonesboro, AR" "" 11 9 1934 "Arkansas St."
"L" "11-23-1934" "0" "Arkansas College" "12" "Batesville, AR" "" 11 23 1934 "Arkansas St."
"L" "11-23-1934" "6" "Southern Arkansas" "19" "Magnolia, AR" "" 11 23 1934 "Arkansas St."
"L" "09-20-1935" "0" "Rhodes (TN)" "38" "?" "" 9 20 1935 "Arkansas St."
"W" "09-28-1935" "7" "Southern Illinois" "0" "Carbondale, IL" "" 9 28 1935 "Arkansas St."
"W" "10-04-1935" "18" "Memphis (TN)" "0" "Jonesboro, AR" "" 10 4 1935 "Arkansas St."
"L" "10-11-1935" "0" "Tennessee JC" "25" "Jonesboro, AR" "" 10 11 1935 "Arkansas St."
"L" "10-18-1935" "0" "Hendrix (AR)" "27" "Conway, AR" "" 10 18 1935 "Arkansas St."
"L" "10-25-1935" "7" "Saint Louis (MO)" "46" "Saint Louis, MO" "" 10 25 1935 "Arkansas St."
"L" "11-01-1935" "0" "Arkansas-Monticello" "26" "Monticello, AR" "" 11 1 1935 "Arkansas St."
"L" "11-09-1935" "0" "Central Arkansas" "27" "Conway, AR" "" 11 9 1935 "Arkansas St."
"L" "11-15-1935" "6" "Southern Arkansas" "7" "Jonesboro, AR" "" 11 15 1935 "Arkansas St."
