"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-18-1940" "13" "Findlay (OH)" "0" "Findlay, OH" "" 10 18 1940 "Kent St. (OH)"
"W" "10-26-1940" "31" "Washington & Jefferson (PA)" "7" "Washington, PA" "" 10 26 1940 "Kent St. (OH)"
"W" "11-02-1940" "13" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 11 2 1940 "Kent St. (OH)"
"L" "11-09-1940" "7" "Akron (OH)" "23" "Akron, OH" "" 11 9 1940 "Kent St. (OH)"
"W" "11-16-1940" "14" "Baldwin-Wallace (OH)" "7" "Berea, OH" "" 11 16 1940 "Kent St. (OH)"
"W" "09-27-1941" "58" "Bluffton (OH)" "0" "Kent, OH" "" 9 27 1941 "Kent St. (OH)"
"W" "10-03-1941" "26" "Findlay (OH)" "0" "Findlay, OH" "" 10 3 1941 "Kent St. (OH)"
"L" "10-10-1941" "6" "Case Institute of Technology (OH)" "7" "Cleveland, OH" "" 10 10 1941 "Kent St. (OH)"
"T" "10-18-1941" "0" "West Liberty St. (WV)" "0" "Kent, OH" "" 10 18 1941 "Kent St. (OH)"
"L" "10-24-1941" "0" "Western Reserve (OH)" "28" "Cleveland, OH" "" 10 24 1941 "Kent St. (OH)"
"L" "11-01-1941" "6" "Bowling Green (OH)" "12" "Kent, OH" "" 11 1 1941 "Kent St. (OH)"
"L" "11-08-1941" "0" "John Carroll (OH)" "12" "Kent, OH" "" 11 8 1941 "Kent St. (OH)"
"L" "11-15-1941" "13" "Akron (OH)" "41" "Akron, OH" "" 11 15 1941 "Kent St. (OH)"
"L" "09-26-1942" "14" "Toledo (OH)" "26" "Toledo, OH" "" 9 26 1942 "Kent St. (OH)"
"W" "10-03-1942" "6" "Findlay (OH)" "0" "Kent, OH" "" 10 3 1942 "Kent St. (OH)"
"L" "10-10-1942" "7" "Miami (OH)" "53" "Oxford, OH" "" 10 10 1942 "Kent St. (OH)"
"W" "10-17-1942" "24" "Patterson Field (OH)" "0" "Kent, OH" "" 10 17 1942 "Kent St. (OH)"
"L" "10-24-1942" "13" "Western Reserve (OH)" "28" "Kent, OH" "" 10 24 1942 "Kent St. (OH)"
"W" "10-31-1942" "7" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 10 31 1942 "Kent St. (OH)"
"W" "11-07-1942" "20" "Hiram (OH)" "0" "Hiram, OH" "" 11 7 1942 "Kent St. (OH)"
"W" "11-14-1942" "23" "Akron (OH)" "6" "Akron, OH" "" 11 14 1942 "Kent St. (OH)"
"W" "09-28-1946" "40" "Hiram (OH)" "0" "Hiram, OH" "" 9 28 1946 "Kent St. (OH)"
"W" "10-05-1946" "20" "John Carroll (OH)" "7" "Cleveland, OH" "" 10 5 1946 "Kent St. (OH)"
"W" "10-12-1946" "39" "Bluffton (OH)" "0" "Bluffton, OH" "" 10 12 1946 "Kent St. (OH)"
"L" "10-19-1946" "0" "Bowling Green (OH)" "13" "Kent, OH" "" 10 19 1946 "Kent St. (OH)"
"L" "10-26-1946" "12" "Baldwin-Wallace (OH)" "21" "Berea, OH" "" 10 26 1946 "Kent St. (OH)"
"W" "11-02-1946" "12" "Kalamazoo (MI)" "0" "Kalamazoo, MI" "" 11 2 1946 "Kent St. (OH)"
"W" "11-09-1946" "7" "Ohio Wesleyan" "0" "Delaware, OH" "" 11 9 1946 "Kent St. (OH)"
"W" "11-16-1946" "13" "Akron (OH)" "6" "Kent, OH" "" 11 16 1946 "Kent St. (OH)"
"W" "09-27-1947" "13" "Mount Union (OH)" "6" "Canton, OH" "" 9 27 1947 "Kent St. (OH)"
"L" "10-04-1947" "7" "Miami (OH)" "35" "Akron, OH" "" 10 4 1947 "Kent St. (OH)"
"L" "10-11-1947" "6" "Wooster (OH)" "13" "Wooster, OH" "" 10 11 1947 "Kent St. (OH)"
"W" "10-18-1947" "13" "Kalamazoo (MI)" "0" "Kent, OH" "" 10 18 1947 "Kent St. (OH)"
"L" "10-25-1947" "18" "Bowling Green (OH)" "21" "Bowling Green, OH" "" 10 25 1947 "Kent St. (OH)"
"W" "11-01-1947" "26" "John Carroll (OH)" "7" "Kent, OH" "" 11 1 1947 "Kent St. (OH)"
"W" "11-14-1947" "6" "Akron (OH)" "0" "Akron, OH" "" 11 14 1947 "Kent St. (OH)"
"L" "11-21-1947" "0" "Youngstown St. (OH)" "13" "Youngstown, OH" "" 11 21 1947 "Kent St. (OH)"
"W" "09-24-1948" "18" "Mount Union (OH)" "0" "Alliance, OH" "" 9 24 1948 "Kent St. (OH)"
"W" "10-02-1948" "39" "Wooster (OH)" "0" "Kent, OH" "" 10 2 1948 "Kent St. (OH)"
"W" "10-08-1948" "34" "Waynesburg (PA)" "7" "Kent, OH" "" 10 8 1948 "Kent St. (OH)"
"W" "10-16-1948" "28" "Central Michigan" "0" "Mount Pleasant, MI" "" 10 16 1948 "Kent St. (OH)"
"T" "10-23-1948" "14" "Western Reserve (OH)" "14" "Cleveland, OH" "" 10 23 1948 "Kent St. (OH)"
