"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1912" "0" "Widener (PA)" "28" "?" "" 0 0 1912 "Temple (PA)"
"W" "00-00-1912" "7" "SUNY-Farmingdale (NY)" "6" "?" "" 0 0 1912 "Temple (PA)"
"W" "00-00-1912" "18" "Philadelphia Normal School (PA)" "0" "?" "" 0 0 1912 "Temple (PA)"
"L" "00-00-1912" "7" "Pratt Institute (NY)" "13" "?" "" 0 0 1912 "Temple (PA)"
"W" "00-00-1912" "6" "La Salle (PA)" "0" "?" "" 0 0 1912 "Temple (PA)"
"L" "00-00-1912" "6" "Wenonah Military Academy (NJ)" "27" "?" "" 0 0 1912 "Temple (PA)"
"L" "00-00-1913" "0" "Atlantic City HS (NJ)" "28" "?" "" 0 0 1913 "Temple (PA)"
"L" "10-18-1913" "0" "Delaware" "28" "Newark, DE" "" 10 18 1913 "Temple (PA)"
"W" "00-00-1913" "12" "Camden Boat Club (NJ)" "0" "?" "" 0 0 1913 "Temple (PA)"
"T" "00-00-1913" "13" "Saint Joseph's (PA)" "13" "?" "" 0 0 1913 "Temple (PA)"
"L" "00-00-1913" "6" "La Salle (PA)" "22" "?" "" 0 0 1913 "Temple (PA)"
"L" "11-22-1913" "0" "Widener (PA)" "18" "Chester, PA" "" 11 22 1913 "Temple (PA)"
"T" "11-22-1913" "0" "Albright (PA)" "0" "Myerstown, PA" "" 11 22 1913 "Temple (PA)"
"W" "00-00-1914" "13" "Bloomsburg (PA)" "6" "?" "" 0 0 1914 "Temple (PA)"
"L" "00-00-1914" "12" "Albright (PA)" "28" "?" "" 0 0 1914 "Temple (PA)"
"W" "00-00-1914" "24" "Philadelphia Normal School (PA)" "12" "?" "" 0 0 1914 "Temple (PA)"
"W" "00-00-1914" "6" "La Salle (PA)" "0" "?" "" 0 0 1914 "Temple (PA)"
"T" "10-10-1914" "0" "Widener (PA)" "0" "Chester, PA" "" 10 10 1914 "Temple (PA)"
"W" "00-00-1914" "13" "Delaware Valley (PA)" "6" "?" "" 0 0 1914 "Temple (PA)"
"L" "10-17-1914" "7" "Delaware" "20" "Newark, DE" "" 10 17 1914 "Temple (PA)"
"L" "00-00-1914" "7" "Saint Joseph's (PA)" "14" "?" "" 0 0 1914 "Temple (PA)"
"W" "00-00-1914" "81" "Strayer's Business College (MD)" "0" "?" "" 0 0 1914 "Temple (PA)"
"L" "00-00-1915" "0" "Schuylkill College (PA)" "21" "?" "" 0 0 1915 "Temple (PA)"
"W" "00-00-1915" "6" "Philadelphia Naval Shipyard (PA)" "0" "?" "" 0 0 1915 "Temple (PA)"
"W" "00-00-1915" "13" "La Salle (PA)" "12" "?" "" 0 0 1915 "Temple (PA)"
"T" "00-00-1915" "0" "Philadelphia Normal School (PA)" "0" "?" "" 0 0 1915 "Temple (PA)"
"W" "00-00-1915" "13" "Saint Joseph's (PA)" "7" "?" "" 0 0 1915 "Temple (PA)"
"T" "00-00-1916" "0" "La Salle (PA)" "0" "?" "" 0 0 1916 "Temple (PA)"
"T" "00-00-1916" "0" "Millersville (PA)" "0" "?" "" 0 0 1916 "Temple (PA)"
"L" "00-00-1916" "0" "Bryn Athyn Academy (PA)" "7" "?" "" 0 0 1916 "Temple (PA)"
"W" "00-00-1916" "6" "Atlantic City HS (NJ)" "0" "?" "" 0 0 1916 "Temple (PA)"
"W" "00-00-1916" "20" "Coatesville HS (PA)" "7" "?" "" 0 0 1916 "Temple (PA)"
"W" "00-00-1916" "35" "Philadelphia Normal School (PA)" "0" "?" "" 0 0 1916 "Temple (PA)"
"W" "00-00-1916" "6" "Philadelphia Naval Shipyard (PA)" "0" "?" "" 0 0 1916 "Temple (PA)"
"L" "10-06-1917" "0" "Widener (PA)" "1" "Chester, PA" "Temple Forfeits" 10 6 1917 "Temple (PA)"
"L" "10-13-1917" "0" "Franklin & Marshall (PA)" "1" "Lancaster, PA" "Temple Forfeits" 10 13 1917 "Temple (PA)"
