"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-18-1922" "13" "Howard (DC)" "0" "Washington, DC" "" 11 18 1922 "Hampton (VA)"
"W" "11-30-1922" "8" "Virginia Union" "6" "Hampton, VA" "" 11 30 1922 "Hampton (VA)"
"W" "00-00-1922" "1" "Shaw (NC)" "0" "?" "Shaw Forfeits" 0 0 1922 "Hampton (VA)"
"W" "00-00-1923" "44" "Morgan St. (MD)" "0" "?" "" 0 0 1923 "Hampton (VA)"
"W" "10-20-1923" "7" "Saint Paul's (VA)" "6" "Hampton, VA" "" 10 20 1923 "Hampton (VA)"
"W" "10-27-1923" "7" "Virginia St." "6" "Hampton, VA" "" 10 27 1923 "Hampton (VA)"
"W" "11-03-1923" "7" "Lincoln (PA)" "3" "Baltimore, MD" "" 11 3 1923 "Hampton (VA)"
"W" "11-10-1923" "6" "Shaw (NC)" "0" "Raleigh, NC" "" 11 10 1923 "Hampton (VA)"
"L" "11-17-1923" "6" "Howard (DC)" "19" "Hampton, VA" "" 11 17 1923 "Hampton (VA)"
"L" "11-28-1923" "6" "Virginia Union" "7" "Richmond, VA" "" 11 28 1923 "Hampton (VA)"
"W" "10-04-1924" "31" "North Carolina Central" "0" "Hampton, VA" "" 10 4 1924 "Hampton (VA)"
"W" "10-11-1924" "7" "Virginia Seminary" "0" "Hampton, VA" "" 10 11 1924 "Hampton (VA)"
"W" "10-18-1924" "14" "Saint Paul's (VA)" "0" "Norfolk, VA" "" 10 18 1924 "Hampton (VA)"
"L" "10-25-1924" "6" "Virginia St." "13" "Petersburg, VA" "" 10 25 1924 "Hampton (VA)"
"L" "11-01-1924" "3" "Lincoln (PA)" "7" "Philadelphia, PA" "" 11 1 1924 "Hampton (VA)"
"T" "11-08-1924" "0" "Shaw (NC)" "0" "Hampton, VA" "" 11 8 1924 "Hampton (VA)"
"W" "11-15-1924" "3" "Howard (DC)" "7" "Washington, DC" "Howard Forfeits" 11 15 1924 "Hampton (VA)"
"W" "11-27-1924" "12" "Virginia Union" "10" "Hampton, VA" "" 11 27 1924 "Hampton (VA)"
"W" "10-17-1925" "34" "Saint Paul's (VA)" "0" "Norfolk, VA" "" 10 17 1925 "Hampton (VA)"
"L" "00-00-1925" "0" "Virginia Seminary" "3" "?" "" 0 0 1925 "Hampton (VA)"
"T" "10-24-1925" "0" "Virginia St." "0" "Hampton, VA" "" 10 24 1925 "Hampton (VA)"
"W" "00-00-1925" "3" "Shaw (NC)" "0" "?" "" 0 0 1925 "Hampton (VA)"
"W" "00-00-1925" "12" "North Carolina A&T" "0" "?" "" 0 0 1925 "Hampton (VA)"
"W" "11-24-1925" "13" "Virginia Union" "0" "Richmond, VA" "" 11 24 1925 "Hampton (VA)"
"T" "10-09-1926" "3" "Virginia Seminary" "3" "Hampton, VA" "" 10 9 1926 "Hampton (VA)"
"W" "10-16-1926" "20" "North Carolina Central" "0" "Durham, NC" "" 10 16 1926 "Hampton (VA)"
"W" "10-23-1926" "31" "Virginia St." "7" "Hampton, VA" "" 10 23 1926 "Hampton (VA)"
"W" "10-30-1926" "14" "Saint Paul's (VA)" "3" "Lawrenceville, VA" "" 10 30 1926 "Hampton (VA)"
"W" "00-00-1926" "23" "Shaw (NC)" "0" "?" "" 0 0 1926 "Hampton (VA)"
"W" "11-13-1926" "14" "North Carolina A&T" "6" "Greensboro, NC" "" 11 13 1926 "Hampton (VA)"
"W" "11-20-1926" "49" "Johnson C. Smith (NC)" "0" "Hampton, VA" "" 11 20 1926 "Hampton (VA)"
"W" "11-25-1926" "12" "Virginia Union" "0" "Hampton, VA" "" 11 25 1926 "Hampton (VA)"
"T" "10-08-1927" "13" "Virginia Seminary" "13" "Lynchburg, VA" "" 10 8 1927 "Hampton (VA)"
"W" "10-15-1927" "12" "Lincoln (PA)" "0" "Baltimore, MD" "" 10 15 1927 "Hampton (VA)"
"W" "10-22-1927" "6" "Virginia St." "0" "Hampton, VA" "" 10 22 1927 "Hampton (VA)"
"W" "10-29-1927" "27" "Saint Paul's (VA)" "0" "Hampton, VA" "" 10 29 1927 "Hampton (VA)"
"W" "11-05-1927" "45" "Shaw (NC)" "0" "Raleigh, NC" "" 11 5 1927 "Hampton (VA)"
"L" "11-12-1927" "0" "North Carolina A&T" "13" "Hampton, VA" "" 11 12 1927 "Hampton (VA)"
"W" "11-24-1927" "12" "Virginia Union" "7" "Richmond, VA" "" 11 24 1927 "Hampton (VA)"
"W" "10-06-1928" "13" "Virginia Seminary" "0" "Hampton, VA" "" 10 6 1928 "Hampton (VA)"
"W" "10-13-1928" "27" "Saint Paul's (VA)" "0" "Lawrenceville, VA" "" 10 13 1928 "Hampton (VA)"
"W" "10-20-1928" "16" "Virginia St." "0" "Petersburg, VA" "" 10 20 1928 "Hampton (VA)"
"W" "10-27-1928" "36" "Lincoln (PA)" "6" "Hampton, VA" "" 10 27 1928 "Hampton (VA)"
"W" "11-03-1928" "38" "North Carolina Central" "7" "Hampton, VA" "" 11 3 1928 "Hampton (VA)"
"W" "11-10-1928" "12" "North Carolina A&T" "0" "Greensboro, NC" "" 11 10 1928 "Hampton (VA)"
"L" "11-17-1928" "0" "West Virginia St." "7" "Charleston, WV" "" 11 17 1928 "Hampton (VA)"
"W" "11-24-1928" "66" "Shaw (NC)" "0" "Hampton, VA" "" 11 24 1928 "Hampton (VA)"
"W" "11-29-1928" "25" "Virginia Union" "0" "Hampton, VA" "" 11 29 1928 "Hampton (VA)"
"W" "10-05-1929" "6" "Howard (DC)" "0" "Hampton, VA" "" 10 5 1929 "Hampton (VA)"
"W" "10-12-1929" "20" "Saint Paul's (VA)" "0" "Hampton, VA" "" 10 12 1929 "Hampton (VA)"
"L" "10-19-1929" "0" "Virginia St." "6" "Hampton, VA" "" 10 19 1929 "Hampton (VA)"
"W" "10-26-1929" "24" "North Carolina Central" "0" "Hampton, VA" "" 10 26 1929 "Hampton (VA)"
"L" "11-02-1929" "6" "Lincoln (PA)" "13" "New York, NY" "Polo Grounds" 11 2 1929 "Hampton (VA)"
"L" "11-09-1929" "0" "North Carolina A&T" "3" "Hampton, VA" "" 11 9 1929 "Hampton (VA)"
"L" "11-16-1929" "6" "West Virginia St." "12" "Hampton, VA" "" 11 16 1929 "Hampton (VA)"
"L" "11-28-1929" "0" "Virginia Union" "6" "Richmond, VA" "" 11 28 1929 "Hampton (VA)"
"W" "10-11-1930" "40" "Saint Paul's (VA)" "0" "Lawrenceville, VA" "" 10 11 1930 "Hampton (VA)"
"W" "10-18-1930" "25" "Virginia St." "12" "Petersburg, VA" "" 10 18 1930 "Hampton (VA)"
"W" "10-25-1930" "19" "Bluefield St. (WV)" "18" "Hampton, VA" "" 10 25 1930 "Hampton (VA)"
"T" "11-01-1930" "0" "Lincoln (PA)" "0" "New York, NY" "Yankee Stadium" 11 1 1930 "Hampton (VA)"
"L" "11-08-1930" "7" "North Carolina A&T" "12" "Greensboro, NC" "" 11 8 1930 "Hampton (VA)"
"W" "11-15-1930" "13" "Howard (DC)" "6" "Hampton, VA" "" 11 15 1930 "Hampton (VA)"
"L" "11-22-1930" "6" "Morgan St. (MD)" "13" "Hampton, VA" "" 11 22 1930 "Hampton (VA)"
"W" "11-27-1930" "14" "Virginia Union" "7" "Hampton, VA" "" 11 27 1930 "Hampton (VA)"
"W" "10-03-1931" "24" "North Carolina Central" "0" "Durham, NC" "" 10 3 1931 "Hampton (VA)"
"W" "10-10-1931" "20" "Saint Paul's (VA)" "0" "Hampton, VA" "" 10 10 1931 "Hampton (VA)"
"T" "10-17-1931" "0" "Virginia St." "0" "Hampton, VA" "" 10 17 1931 "Hampton (VA)"
"W" "10-24-1931" "44" "Livingstone (NC)" "0" "Hampton, VA" "" 10 24 1931 "Hampton (VA)"
"W" "10-31-1931" "13" "Lincoln (PA)" "6" "New York, NY" "" 10 31 1931 "Hampton (VA)"
"W" "11-07-1931" "21" "North Carolina A&T" "0" "Hampton, VA" "" 11 7 1931 "Hampton (VA)"
"W" "11-14-1931" "25" "Howard (DC)" "0" "Washington, DC" "" 11 14 1931 "Hampton (VA)"
"W" "11-21-1931" "26" "Morgan St. (MD)" "0" "Hampton, VA" "" 11 21 1931 "Hampton (VA)"
"W" "11-26-1931" "14" "Virginia Union" "0" "Richmond, VA" "" 11 26 1931 "Hampton (VA)"
"W" "10-01-1932" "19" "North Carolina Central" "0" "Hampton, VA" "" 10 1 1932 "Hampton (VA)"
"W" "10-08-1932" "19" "Johnson C. Smith (NC)" "0" "Charlotte, NC" "" 10 8 1932 "Hampton (VA)"
"L" "10-15-1932" "6" "Virginia St." "13" "Petersburg, VA" "" 10 15 1932 "Hampton (VA)"
"W" "10-22-1932" "6" "Bluefield St. (WV)" "0" "Hampton, VA" "" 10 22 1932 "Hampton (VA)"
"T" "10-29-1932" "6" "Morgan St. (MD)" "6" "Baltimore, MD" "" 10 29 1932 "Hampton (VA)"
"W" "11-05-1932" "9" "Saint Paul's (VA)" "0" "Lawrenceville, VA" "" 11 5 1932 "Hampton (VA)"
"W" "11-12-1932" "19" "Howard (DC)" "6" "New York, NY" "Polo Grounds" 11 12 1932 "Hampton (VA)"
"L" "11-24-1932" "13" "Virginia Union" "14" "Hampton, VA" "" 11 24 1932 "Hampton (VA)"
"W" "09-29-1933" "7" "North Carolina Central" "0" "Durham, NC" "" 9 29 1933 "Hampton (VA)"
"W" "10-07-1933" "42" "Johnson C. Smith (NC)" "6" "Hampton, VA" "" 10 7 1933 "Hampton (VA)"
"W" "10-14-1933" "13" "Virginia St." "0" "Hampton, VA" "" 10 14 1933 "Hampton (VA)"
"T" "10-21-1933" "6" "Bluefield St. (WV)" "6" "Roanoke, VA" "" 10 21 1933 "Hampton (VA)"
"W" "10-28-1933" "32" "Lincoln (PA)" "8" "Hampton, VA" "" 10 28 1933 "Hampton (VA)"
"W" "11-04-1933" "26" "Saint Paul's (VA)" "0" "Hampton, VA" "" 11 4 1933 "Hampton (VA)"
"W" "11-11-1933" "28" "Howard (DC)" "0" "Washington, DC" "" 11 11 1933 "Hampton (VA)"
"L" "11-18-1933" "6" "Morgan St. (MD)" "13" "Hampton, VA" "" 11 18 1933 "Hampton (VA)"
"W" "11-30-1933" "26" "Virginia Union" "0" "Richmond, VA" "" 11 30 1933 "Hampton (VA)"
"L" "10-06-1934" "6" "Bluefield St. (WV)" "7" "Roanoke, VA" "" 10 6 1934 "Hampton (VA)"
"L" "10-13-1934" "13" "Virginia St." "24" "Petersburg, VA" "" 10 13 1934 "Hampton (VA)"
"W" "10-20-1934" "20" "North Carolina Central" "0" "Hampton, VA" "" 10 20 1934 "Hampton (VA)"
"W" "10-27-1934" "12" "Lincoln (PA)" "0" "Atlantic City, NJ" "" 10 27 1934 "Hampton (VA)"
"W" "11-03-1934" "13" "Saint Paul's (VA)" "7" "Lawrenceville, VA" "" 11 3 1934 "Hampton (VA)"
"L" "11-10-1934" "0" "Howard (DC)" "7" "Hampton, VA" "" 11 10 1934 "Hampton (VA)"
"L" "11-17-1934" "0" "Morgan St. (MD)" "28" "Baltimore, MD" "" 11 17 1934 "Hampton (VA)"
"L" "11-29-1934" "0" "Virginia Union" "6" "Hampton, VA" "" 11 29 1934 "Hampton (VA)"
"W" "10-05-1935" "31" "North Carolina Central" "0" "Durham, NC" "" 10 5 1935 "Hampton (VA)"
"W" "10-12-1935" "20" "Virginia St." "6" "Hampton, VA" "" 10 12 1935 "Hampton (VA)"
"W" "10-19-1935" "12" "Bluefield St. (WV)" "8" "Norfolk, VA" "" 10 19 1935 "Hampton (VA)"
"W" "10-26-1935" "20" "Lincoln (PA)" "0" "Hampton, VA" "" 10 26 1935 "Hampton (VA)"
"W" "11-02-1935" "33" "Saint Paul's (VA)" "6" "Hampton, VA" "" 11 2 1935 "Hampton (VA)"
"W" "11-09-1935" "26" "Howard (DC)" "0" "Washington, DC" "" 11 9 1935 "Hampton (VA)"
"L" "11-16-1935" "0" "Morgan St. (MD)" "13" "Hampton, VA" "" 11 16 1935 "Hampton (VA)"
"W" "11-28-1935" "15" "Virginia Union" "7" "New York, NY" "" 11 28 1935 "Hampton (VA)"
"L" "10-10-1936" "7" "Virginia St." "12" "Petersburg, VA" "" 10 10 1936 "Hampton (VA)"
"T" "10-17-1936" "6" "Bluefield St. (WV)" "6" "Hampton, VA" "" 10 17 1936 "Hampton (VA)"
"W" "10-24-1936" "7" "Lincoln (PA)" "0" "Lincoln, PA" "" 10 24 1936 "Hampton (VA)"
"W" "10-31-1936" "20" "North Carolina A&T" "0" "Hampton, VA" "" 10 31 1936 "Hampton (VA)"
"W" "11-07-1936" "35" "Howard (DC)" "0" "Hampton, VA" "" 11 7 1936 "Hampton (VA)"
"L" "11-14-1936" "6" "Morgan St. (MD)" "7" "Baltimore, MD" "" 11 14 1936 "Hampton (VA)"
"W" "11-21-1936" "21" "Saint Paul's (VA)" "0" "Lawrenceville, VA" "" 11 21 1936 "Hampton (VA)"
"W" "11-26-1936" "24" "Virginia Union" "6" "Richmond, VA" "" 11 26 1936 "Hampton (VA)"
"W" "10-02-1937" "7" "South Carolina St." "6" "Hampton, VA" "" 10 2 1937 "Hampton (VA)"
"L" "10-09-1937" "7" "Virginia St." "39" "Hampton, VA" "" 10 9 1937 "Hampton (VA)"
"W" "10-16-1937" "6" "Bluefield St. (WV)" "0" "Bluefield, WV" "" 10 16 1937 "Hampton (VA)"
"L" "10-23-1937" "0" "Lincoln (PA)" "7" "Hampton, VA" "" 10 23 1937 "Hampton (VA)"
"W" "10-30-1937" "19" "North Carolina A&T" "14" "Greensboro, NC" "" 10 30 1937 "Hampton (VA)"
"L" "11-06-1937" "6" "Howard (DC)" "13" "Washington, DC" "" 11 6 1937 "Hampton (VA)"
"L" "11-13-1937" "0" "Morgan St. (MD)" "26" "Hampton, VA" "" 11 13 1937 "Hampton (VA)"
"L" "11-25-1937" "12" "Virginia Union" "14" "Richmond, VA" "" 11 25 1937 "Hampton (VA)"
"L" "12-09-1937" "20" "Florida A&M" "25" "Miami, FL" "Orange Blossom Classic" 12 9 1937 "Hampton (VA)"
"W" "10-01-1938" "21" "South Carolina St." "6" "Orangeburg, SC" "" 10 1 1938 "Hampton (VA)"
"L" "10-08-1938" "7" "Virginia St." "25" "Petersburg, VA" "" 10 8 1938 "Hampton (VA)"
"W" "10-15-1938" "7" "Bluefield St. (WV)" "0" "Hampton, VA" "" 10 15 1938 "Hampton (VA)"
"W" "10-22-1938" "20" "Lincoln (PA)" "6" "Hampton, VA" "" 10 22 1938 "Hampton (VA)"
"T" "10-29-1938" "0" "North Carolina A&T" "0" "Hampton, VA" "" 10 29 1938 "Hampton (VA)"
"W" "11-05-1938" "13" "Howard (DC)" "12" "Hampton, VA" "" 11 5 1938 "Hampton (VA)"
"L" "11-12-1938" "6" "Morgan St. (MD)" "19" "Baltimore, MD" "" 11 12 1938 "Hampton (VA)"
"L" "11-24-1938" "0" "Virginia Union" "6" "Richmond, VA" "" 11 24 1938 "Hampton (VA)"
"L" "10-21-1939" "6" "Bluefield St. (WV)" "7" "Bluefield, WV" "" 10 21 1939 "Hampton (VA)"
"W" "10-28-1939" "12" "Lincoln (PA)" "6" "Hampton, VA" "" 10 28 1939 "Hampton (VA)"
"T" "11-04-1939" "0" "North Carolina A&T" "0" "Greensboro, NC" "" 11 4 1939 "Hampton (VA)"
"W" "11-11-1939" "25" "Howard (DC)" "6" "Washington, DC" "" 11 11 1939 "Hampton (VA)"
"L" "11-18-1939" "6" "Morgan St. (MD)" "7" "Hampton, VA" "" 11 18 1939 "Hampton (VA)"
"W" "11-23-1939" "14" "Virginia Union" "6" "Hampton, VA" "" 11 23 1939 "Hampton (VA)"
"L" "11-30-1939" "0" "Virginia St." "14" "Petersburg, VA" "" 11 30 1939 "Hampton (VA)"
"W" "10-05-1940" "13" "Saint Paul's (VA)" "7" "Lawrenceville, VA" "" 10 5 1940 "Hampton (VA)"
"L" "10-12-1940" "0" "North Carolina A&T" "14" "Hampton, VA" "" 10 12 1940 "Hampton (VA)"
"W" "10-19-1940" "7" "Bluefield St. (WV)" "0" "Hampton, VA" "" 10 19 1940 "Hampton (VA)"
"L" "10-26-1940" "0" "Virginia St." "6" "Petersburg, VA" "" 10 26 1940 "Hampton (VA)"
"L" "11-02-1940" "0" "Lincoln (PA)" "14" "Lincoln, PA" "" 11 2 1940 "Hampton (VA)"
"W" "11-09-1940" "25" "Howard (DC)" "0" "Hampton, VA" "" 11 9 1940 "Hampton (VA)"
"T" "11-16-1940" "0" "Morgan St. (MD)" "0" "Baltimore, MD" "" 11 16 1940 "Hampton (VA)"
"L" "11-21-1940" "6" "Virginia Union" "7" "Hampton, VA" "" 11 21 1940 "Hampton (VA)"
"W" "10-04-1941" "52" "Saint Paul's (VA)" "0" "Hampton, VA" "" 10 4 1941 "Hampton (VA)"
"W" "10-11-1941" "6" "North Carolina A&T" "0" "Greensboro, NC" "" 10 11 1941 "Hampton (VA)"
"L" "10-18-1941" "0" "Bluefield St. (WV)" "10" "Bluefield, WV" "" 10 18 1941 "Hampton (VA)"
"L" "10-25-1941" "0" "Virginia St." "8" "Hampton, VA" "" 10 25 1941 "Hampton (VA)"
"W" "11-01-1941" "7" "Lincoln (PA)" "0" "Hampton, VA" "" 11 1 1941 "Hampton (VA)"
