"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-12-1904" "15" "Amherst (MA)" "4" "Hanover, NH" "" 11 12 1904 "Dartmouth (NH)"
"W" "11-19-1904" "12" "Brown (RI)" "5" "Providence, RI" "" 11 19 1904 "Dartmouth (NH)"
"W" "09-16-1905" "34" "Norwich (VT)" "0" "Hanover, NH" "" 9 16 1905 "Dartmouth (NH)"
"W" "09-30-1905" "18" "Massachusetts" "0" "Hanover, NH" "" 9 30 1905 "Dartmouth (NH)"
"W" "09-30-1905" "12" "Vermont" "0" "Hanover, NH" "" 9 30 1905 "Dartmouth (NH)"
"W" "10-07-1905" "16" "Holy Cross (MA)" "6" "Hanover, NH" "" 10 7 1905 "Dartmouth (NH)"
"L" "10-14-1905" "10" "Colgate (NY)" "16" "Hanover, NH" "" 10 14 1905 "Dartmouth (NH)"
"W" "10-21-1905" "24" "Williams (MA)" "0" "Hanover, NH" "" 10 21 1905 "Dartmouth (NH)"
"W" "11-04-1905" "6" "Princeton (NJ)" "0" "Princeton, NJ" "" 11 4 1905 "Dartmouth (NH)"
"T" "11-11-1905" "0" "Amherst (MA)" "0" "Amherst, MA" "" 11 11 1905 "Dartmouth (NH)"
"T" "11-18-1905" "6" "Harvard (MA)" "6" "Cambridge, MA" "" 11 18 1905 "Dartmouth (NH)"
"W" "11-25-1905" "24" "Brown (RI)" "6" "Providence, RI" "" 11 25 1905 "Dartmouth (NH)"
"W" "09-22-1906" "5" "Norwich (VT)" "0" "Hanover, NH" "" 9 22 1906 "Dartmouth (NH)"
"W" "09-29-1906" "8" "Vermont" "0" "Hanover, NH" "" 9 29 1906 "Dartmouth (NH)"
"W" "10-06-1906" "16" "Holy Cross (MA)" "0" "Hanover, NH" "" 10 6 1906 "Dartmouth (NH)"
"W" "10-13-1906" "4" "Maine" "0" "Hanover, NH" "" 10 13 1906 "Dartmouth (NH)"
"W" "10-20-1906" "26" "Massachusetts" "0" "Hanover, NH" "" 10 20 1906 "Dartmouth (NH)"
"T" "10-27-1906" "0" "Williams (MA)" "0" "Springfield, MA" "" 10 27 1906 "Dartmouth (NH)"
"L" "11-03-1906" "0" "Princeton (NJ)" "42" "Princeton, NJ" "" 11 3 1906 "Dartmouth (NH)"
"L" "00-00-1906" "0" "Claremont Stevens HS (NH)" "13" "?" "" 0 0 1906 "Dartmouth (NH)"
"W" "11-10-1906" "4" "Amherst (MA)" "0" "Hanover, NH" "" 11 10 1906 "Dartmouth (NH)"
"L" "11-17-1906" "9" "Harvard (MA)" "22" "Cambridge, MA" "" 11 17 1906 "Dartmouth (NH)"
"L" "11-24-1906" "0" "Brown (RI)" "23" "Providence, RI" "" 11 24 1906 "Dartmouth (NH)"
"W" "09-28-1907" "12" "Norwich (VT)" "0" "Hanover, NH" "" 9 28 1907 "Dartmouth (NH)"
"W" "10-05-1907" "6" "Tufts (MA)" "0" "Hanover, NH" "" 10 5 1907 "Dartmouth (NH)"
"T" "10-05-1907" "0" "Vermont" "0" "Hanover, NH" "" 10 5 1907 "Dartmouth (NH)"
"W" "10-09-1907" "10" "New Hampshire" "0" "Hanover, NH" "" 10 9 1907 "Dartmouth (NH)"
"W" "10-12-1907" "6" "Massachusetts" "0" "Hanover, NH" "" 10 12 1907 "Dartmouth (NH)"
"W" "10-19-1907" "27" "Maine" "0" "Portland, ME" "" 10 19 1907 "Dartmouth (NH)"
"W" "10-26-1907" "15" "Amherst (MA)" "10" "Amherst, MA" "" 10 26 1907 "Dartmouth (NH)"
"W" "11-09-1907" "52" "Holy Cross (MA)" "0" "Hanover, NH" "" 11 9 1907 "Dartmouth (NH)"
"W" "11-16-1907" "22" "Harvard (MA)" "0" "Cambridge, MA" "" 11 16 1907 "Dartmouth (NH)"
"W" "09-30-1908" "11" "Vermont" "0" "Hanover, NH" "" 9 30 1908 "Dartmouth (NH)"
"W" "10-03-1908" "23" "Massachusetts" "0" "Hanover, NH" "" 10 3 1908 "Dartmouth (NH)"
"W" "10-10-1908" "18" "Tufts (MA)" "0" "Hanover, NH" "" 10 10 1908 "Dartmouth (NH)"
"T" "10-17-1908" "0" "Williams (MA)" "0" "Williamstown, MA" "" 10 17 1908 "Dartmouth (NH)"
"W" "10-24-1908" "18" "Holy Cross (MA)" "5" "Worcester, MA" "" 10 24 1908 "Dartmouth (NH)"
"W" "10-31-1908" "17" "Amherst (MA)" "0" "Hanover, NH" "" 10 31 1908 "Dartmouth (NH)"
"W" "11-07-1908" "10" "Princeton (NJ)" "6" "Hanover, NH" "" 11 7 1908 "Dartmouth (NH)"
"L" "11-14-1908" "0" "Harvard (MA)" "6" "Cambridge, MA" "" 11 14 1908 "Dartmouth (NH)"
"W" "09-29-1909" "22" "Massachusetts" "0" "Hanover, NH" "" 9 29 1909 "Dartmouth (NH)"
"T" "10-02-1909" "0" "Vermont" "0" "Hanover, NH" "" 10 2 1909 "Dartmouth (NH)"
"W" "10-09-1909" "15" "Bowdoin (ME)" "0" "Hanover, NH" "" 10 9 1909 "Dartmouth (NH)"
"W" "10-16-1909" "18" "Williams (MA)" "0" "Hanover, NH" "" 10 16 1909 "Dartmouth (NH)"
"W" "10-23-1909" "12" "Amherst (MA)" "0" "Amherst, MA" "" 10 23 1909 "Dartmouth (NH)"
"W" "10-30-1909" "12" "Holy Cross (MA)" "0" "Hanover, NH" "" 10 30 1909 "Dartmouth (NH)"
"T" "11-06-1909" "6" "Princeton (NJ)" "6" "Princeton, NJ" "" 11 6 1909 "Dartmouth (NH)"
"L" "11-13-1909" "3" "Harvard (MA)" "12" "Cambridge, MA" "" 11 13 1909 "Dartmouth (NH)"
"W" "10-01-1910" "6" "Massachusetts" "0" "Hanover, NH" "" 10 1 1910 "Dartmouth (NH)"
"W" "10-08-1910" "18" "Colby (ME)" "0" "Hanover, NH" "" 10 8 1910 "Dartmouth (NH)"
"W" "10-15-1910" "33" "Vermont" "0" "Hanover, NH" "" 10 15 1910 "Dartmouth (NH)"
"W" "10-22-1910" "39" "Williams (MA)" "0" "Williamstown, MA" "" 10 22 1910 "Dartmouth (NH)"
"L" "10-29-1910" "0" "Princeton (NJ)" "6" "New York, NY" "" 10 29 1910 "Dartmouth (NH)"
"W" "11-05-1910" "15" "Amherst (MA)" "3" "Hanover, NH" "" 11 5 1910 "Dartmouth (NH)"
"L" "11-12-1910" "0" "Harvard (MA)" "18" "Cambridge, MA" "" 11 12 1910 "Dartmouth (NH)"
"W" "09-27-1911" "18" "Norwich (VT)" "3" "Hanover, NH" "" 9 27 1911 "Dartmouth (NH)"
"W" "09-30-1911" "22" "Massachusetts" "0" "Hanover, NH" "" 9 30 1911 "Dartmouth (NH)"
"W" "10-04-1911" "23" "Bowdoin (ME)" "0" "Hanover, NH" "" 10 4 1911 "Dartmouth (NH)"
"W" "10-07-1911" "12" "Colby (ME)" "0" "Hanover, NH" "" 10 7 1911 "Dartmouth (NH)"
"W" "10-14-1911" "6" "Holy Cross (MA)" "0" "Hanover, NH" "" 10 14 1911 "Dartmouth (NH)"
"W" "10-21-1911" "23" "Williams (MA)" "5" "Hanover, NH" "" 10 21 1911 "Dartmouth (NH)"
"W" "10-28-1911" "12" "Vermont" "0" "Hanover, NH" "" 10 28 1911 "Dartmouth (NH)"
"W" "11-04-1911" "18" "Amherst (MA)" "6" "Amherst, MA" "" 11 4 1911 "Dartmouth (NH)"
"L" "11-11-1911" "0" "Princeton (NJ)" "3" "Princeton, NJ" "" 11 11 1911 "Dartmouth (NH)"
"L" "11-18-1911" "3" "Harvard (MA)" "5" "Cambridge, MA" "" 11 18 1911 "Dartmouth (NH)"
"W" "09-28-1912" "26" "Bates (ME)" "0" "Hanover, NH" "" 9 28 1912 "Dartmouth (NH)"
"W" "10-02-1912" "41" "Norwich (VT)" "9" "Hanover, NH" "" 10 2 1912 "Dartmouth (NH)"
"W" "10-05-1912" "47" "Massachusetts" "0" "Hanover, NH" "" 10 5 1912 "Dartmouth (NH)"
"W" "10-12-1912" "55" "Vermont" "0" "Hanover, NH" "" 10 12 1912 "Dartmouth (NH)"
"W" "10-19-1912" "21" "Williams (MA)" "0" "Williamstown, MA" "" 10 19 1912 "Dartmouth (NH)"
