"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1947" "47" "MacDill AFB (FL)" "0" "?" "" 0 0 1947 "Bethune-Cookman (FL)"
"W" "00-00-1947" "51" "Morristown College (TN)" "0" "?" "" 0 0 1947 "Bethune-Cookman (FL)"
"L" "09-27-1947" "0" "Florida A&M" "6" "Tallahassee, FL" "" 9 27 1947 "Bethune-Cookman (FL)"
"W" "10-11-1947" "34" "Albany St. (GA)" "0" "Albany, GA" "" 10 11 1947 "Bethune-Cookman (FL)"
"W" "10-18-1947" "21" "Savannah St. (GA)" "0" "Daytona Beach, FL" "" 10 18 1947 "Bethune-Cookman (FL)"
"W" "00-00-1947" "32" "Edward Waters (FL)" "0" "?" "" 0 0 1947 "Bethune-Cookman (FL)"
"W" "00-00-1947" "45" "Wilberforce (OH)" "6" "?" "" 0 0 1947 "Bethune-Cookman (FL)"
"W" "11-08-1947" "39" "Morris (SC)" "0" "Sumter, SC" "" 11 8 1947 "Bethune-Cookman (FL)"
"W" "11-15-1947" "48" "Claflin (SC)" "0" "Orangeburg, SC" "" 11 15 1947 "Bethune-Cookman (FL)"
"W" "11-27-1947" "2" "Florida N&I" "0" "Jacksonville, FL" "" 11 27 1947 "Bethune-Cookman (FL)"
"L" "12-05-1947" "6" "Grambling St. (LA)" "47" "Ruston, LA" "Lions Bowl (LA)" 12 5 1947 "Bethune-Cookman (FL)"
"W" "01-01-1948" "6" "Lane (TN)" "0" "Jacksonville, FL" "Flower Bowl" 1 1 1948 "Bethune-Cookman (FL)"
"W" "00-00-1948" "14" "Edward Waters (FL)" "0" "?" "" 0 0 1948 "Bethune-Cookman (FL)"
"W" "10-01-1948" "34" "Alabama St." "0" "Montgomery, AL" "" 10 1 1948 "Bethune-Cookman (FL)"
"W" "10-16-1948" "14" "Florida N&I" "0" "Orlando, FL" "" 10 16 1948 "Bethune-Cookman (FL)"
"W" "10-21-1948" "20" "Savannah St. (GA)" "0" "Savannah, GA" "" 10 21 1948 "Bethune-Cookman (FL)"
"L" "00-00-1948" "0" "Allen (SC)" "14" "?" "" 0 0 1948 "Bethune-Cookman (FL)"
"W" "00-00-1948" "33" "Morris (SC)" "6" "?" "" 0 0 1948 "Bethune-Cookman (FL)"
"T" "11-15-1948" "6" "Claflin (SC)" "6" "Daytona Beach, FL" "" 11 15 1948 "Bethune-Cookman (FL)"
"W" "00-00-1948" "13" "Bishop (TX)" "6" "?" "" 0 0 1948 "Bethune-Cookman (FL)"
"L" "11-27-1948" "7" "Grambling St. (LA)" "34" "Daytona Beach, FL" "Memorial Stadium" 11 27 1948 "Bethune-Cookman (FL)"
"W" "00-00-1948" "25" "Fort Benning (GA)" "0" "?" "" 0 0 1948 "Bethune-Cookman (FL)"
"W" "09-24-1949" "18" "Alabama St." "6" "Daytona Beach, FL" "" 9 24 1949 "Bethune-Cookman (FL)"
"L" "10-01-1949" "13" "Allen (SC)" "23" "Daytona Beach, FL" "" 10 1 1949 "Bethune-Cookman (FL)"
"W" "10-08-1949" "32" "Edward Waters (FL)" "0" "Daytona Beach, FL" "" 10 8 1949 "Bethune-Cookman (FL)"
"W" "10-22-1949" "33" "Savannah St. (GA)" "6" "Daytona Beach, FL" "" 10 22 1949 "Bethune-Cookman (FL)"
"W" "11-05-1949" "20" "Morris (SC)" "6" "Sumter, SC" "" 11 5 1949 "Bethune-Cookman (FL)"
"W" "11-12-1949" "26" "Claflin (SC)" "0" "Tampa, FL" "" 11 12 1949 "Bethune-Cookman (FL)"
"L" "11-19-1949" "0" "Maryland-Eastern Shore" "41" "Princess Anne, MD" "" 11 19 1949 "Bethune-Cookman (FL)"
"L" "11-26-1949" "13" "Grambling St. (LA)" "18" "Grambling, LA" "" 11 26 1949 "Bethune-Cookman (FL)"
"W" "10-07-1950" "58" "Florida N&I" "0" "?" "" 10 7 1950 "Bethune-Cookman (FL)"
"T" "10-14-1950" "13" "Benedict (SC)" "13" "?" "" 10 14 1950 "Bethune-Cookman (FL)"
"W" "10-21-1950" "32" "Savannah St. (GA)" "13" "Savannah, GA" "" 10 21 1950 "Bethune-Cookman (FL)"
"L" "10-28-1950" "7" "Florida A&M" "32" "Daytona Beach, FL" "" 10 28 1950 "Bethune-Cookman (FL)"
"W" "11-11-1950" "27" "Johnson C. Smith (NC)" "0" "Daytona Beach, FL" "" 11 11 1950 "Bethune-Cookman (FL)"
"W" "00-00-1950" "66" "Edward Waters (FL)" "0" "Lakeland, FL" "" 0 0 1950 "Bethune-Cookman (FL)"
"L" "11-18-1950" "7" "Maryland-Eastern Shore" "65" "?" "" 11 18 1950 "Bethune-Cookman (FL)"
"L" "12-09-1950" "0" "Allen (SC)" "20" "Charleston, SC" "Iodine Bowl" 12 9 1950 "Bethune-Cookman (FL)"
"W" "09-29-1951" "33" "Allen (SC)" "6" "Daytona Beach, FL" "" 9 29 1951 "Bethune-Cookman (FL)"
"L" "10-06-1951" "18" "Morris Brown (GA)" "32" "Daytona Beach, FL" "" 10 6 1951 "Bethune-Cookman (FL)"
"W" "10-13-1951" "35" "Benedict (SC)" "15" "?" "" 10 13 1951 "Bethune-Cookman (FL)"
"L" "10-20-1951" "13" "Florida A&M" "26" "Tallahassee, FL" "" 10 20 1951 "Bethune-Cookman (FL)"
"W" "00-00-1951" "51" "Savannah St. (GA)" "0" "?" "" 0 0 1951 "Bethune-Cookman (FL)"
"W" "00-00-1951" "53" "Fort Valley St. (GA)" "6" "?" "" 0 0 1951 "Bethune-Cookman (FL)"
"W" "11-10-1951" "19" "Xavier (LA)" "7" "Daytona Beach, FL" "" 11 10 1951 "Bethune-Cookman (FL)"
"W" "11-24-1951" "45" "Johnson C. Smith (NC)" "7" "Daytona Beach, FL" "" 11 24 1951 "Bethune-Cookman (FL)"
"W" "01-01-1952" "27" "Texas College" "13" "Birmingham, AL" "Vulcan Bowl" 1 1 1952 "Bethune-Cookman (FL)"
"W" "09-27-1952" "27" "Lane (TN)" "0" "Lakeland, FL" "" 9 27 1952 "Bethune-Cookman (FL)"
"W" "10-04-1952" "41" "Paul Quinn (TX)" "2" "Daytona Beach, FL" "" 10 4 1952 "Bethune-Cookman (FL)"
"L" "10-11-1952" "6" "Morris Brown (GA)" "12" "Jacksonville, FL" "" 10 11 1952 "Bethune-Cookman (FL)"
"W" "10-18-1952" "20" "Benedict (SC)" "6" "Columbia, SC" "" 10 18 1952 "Bethune-Cookman (FL)"
"W" "10-24-1952" "67" "Savannah St. (GA)" "0" "Savannah, GA" "" 10 24 1952 "Bethune-Cookman (FL)"
"W" "11-01-1952" "8" "Florida A&M" "7" "Daytona Beach, FL" "" 11 1 1952 "Bethune-Cookman (FL)"
"W" "11-15-1952" "20" "Xavier (LA)" "6" "New Orleans, LA" "" 11 15 1952 "Bethune-Cookman (FL)"
"W" "11-22-1952" "39" "Fort Valley St. (GA)" "7" "Daytona Beach, FL" "" 11 22 1952 "Bethune-Cookman (FL)"
"W" "11-29-1952" "19" "Kentucky St." "0" "Tampa, FL" "" 11 29 1952 "Bethune-Cookman (FL)"
"W" "12-13-1952" "54" "Albany St. (GA)" "0" "Jacksonville, FL" "Tropical Bowl" 12 13 1952 "Bethune-Cookman (FL)"
"W" "09-26-1953" "36" "Lane (TN)" "6" "Jackson, TN" "" 9 26 1953 "Bethune-Cookman (FL)"
"L" "10-03-1953" "0" "Paul Quinn (TX)" "7" "Dallas, TX" "" 10 3 1953 "Bethune-Cookman (FL)"
"T" "10-10-1953" "0" "Morris Brown (GA)" "0" "Jacksonville, FL" "" 10 10 1953 "Bethune-Cookman (FL)"
"W" "10-17-1953" "26" "Benedict (SC)" "0" "Daytona Beach, FL" "" 10 17 1953 "Bethune-Cookman (FL)"
"W" "10-24-1953" "98" "Savannah St. (GA)" "0" "Daytona Beach, FL" "" 10 24 1953 "Bethune-Cookman (FL)"
"L" "10-31-1953" "7" "Florida A&M" "39" "Tallahassee, FL" "" 10 31 1953 "Bethune-Cookman (FL)"
"W" "11-07-1953" "34" "Morris (SC)" "18" "?" "" 11 7 1953 "Bethune-Cookman (FL)"
"W" "11-14-1953" "26" "Xavier (LA)" "6" "Daytona Beach, FL" "" 11 14 1953 "Bethune-Cookman (FL)"
"T" "11-21-1953" "12" "Allen (SC)" "12" "Daytona Beach, FL" "" 11 21 1953 "Bethune-Cookman (FL)"
