"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-18-1941" "7" "Texas College" "36" "Tyler, TX" "" 10 18 1941 "Arkansas-Pine Bluff"
"L" "10-25-1941" "14" "Prairie View A&M (TX)" "39" "Pine Bluff, AR" "" 10 25 1941 "Arkansas-Pine Bluff"
"L" "11-01-1941" "12" "Philander-Smith (AR)" "13" "Little Rock, AR" "" 11 1 1941 "Arkansas-Pine Bluff"
"L" "11-15-1941" "7" "Langston (OK)" "20" "Langston, OK" "" 11 15 1941 "Arkansas-Pine Bluff"
"L" "11-22-1941" "7" "Southern (LA)" "14" "Pine Bluff, AR" "" 11 22 1941 "Arkansas-Pine Bluff"
"L" "11-27-1941" "0" "LeMoyne-Owen (TN)" "7" "Memphis, TN" "" 11 27 1941 "Arkansas-Pine Bluff"
"L" "10-07-1944" "0" "Wiley (TX)" "45" "Marshall, TX" "" 10 7 1944 "Arkansas-Pine Bluff"
"L" "10-14-1944" "0" "Texas College" "50" "Pine Bluff, AR" "" 10 14 1944 "Arkansas-Pine Bluff"
"L" "10-21-1944" "13" "Southern (LA)" "19" "Pine Bluff, AR" "" 10 21 1944 "Arkansas-Pine Bluff"
"L" "10-28-1944" "6" "Prairie View A&M (TX)" "40" "Prairie View, TX" "" 10 28 1944 "Arkansas-Pine Bluff"
"L" "00-00-1944" "19" "Tennessee St." "50" "?" "" 0 0 1944 "Arkansas-Pine Bluff"
"L" "11-18-1944" "14" "Langston (OK)" "18" "Pine Bluff, AR" "" 11 18 1944 "Arkansas-Pine Bluff"
"W" "09-29-1945" "32" "Tillotson (TX)" "0" "?" "" 9 29 1945 "Arkansas-Pine Bluff"
"L" "10-06-1945" "0" "Wiley (TX)" "32" "Pine Bluff, AR" "" 10 6 1945 "Arkansas-Pine Bluff"
"L" "10-13-1945" "0" "Texas College" "35" "Tyler, TX" "" 10 13 1945 "Arkansas-Pine Bluff"
"L" "10-20-1945" "0" "Southern (LA)" "45" "Baton Rouge, LA" "" 10 20 1945 "Arkansas-Pine Bluff"
"L" "10-27-1945" "0" "Prairie View A&M (TX)" "20" "Pine Bluff, AR" "" 10 27 1945 "Arkansas-Pine Bluff"
"L" "00-00-1945" "8" "Grambling St. (LA)" "28" "?" "" 0 0 1945 "Arkansas-Pine Bluff"
"W" "00-00-1945" "6" "Samuel Huston (TX)" "0" "?" "" 0 0 1945 "Arkansas-Pine Bluff"
"L" "11-17-1945" "0" "Langston (OK)" "20" "Muskogee, OK" "" 11 17 1945 "Arkansas-Pine Bluff"
"W" "00-00-1945" "26" "Lincoln (MO)" "0" "?" "" 0 0 1945 "Arkansas-Pine Bluff"
"W" "11-29-1945" "18" "Philander-Smith (AR)" "13" "Little Rock, AR" "" 11 29 1945 "Arkansas-Pine Bluff"
"W" "09-28-1946" "13" "Tillotson (TX)" "0" "Austin, TX" "" 9 28 1946 "Arkansas-Pine Bluff"
"L" "10-04-1946" "7" "Wiley (TX)" "32" "Marshall, TX" "" 10 4 1946 "Arkansas-Pine Bluff"
"L" "10-12-1946" "0" "Texas College" "26" "Pine Bluff, AR" "" 10 12 1946 "Arkansas-Pine Bluff"
"W" "10-19-1946" "9" "Southern (LA)" "7" "Pine Bluff, AR" "" 10 19 1946 "Arkansas-Pine Bluff"
