"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-15-1951" "6" "North Texas" "54" "Beaumont, TX" "" 9 15 1951 "Lamar (TX)"
"W" "09-22-1951" "42" "Southwestern Oklahoma St." "21" "Beaumont, TX" "" 9 22 1951 "Lamar (TX)"
"W" "09-29-1951" "32" "Northwestern St. (LA)" "20" "Natchitoches, LA" "" 9 29 1951 "Lamar (TX)"
"W" "10-06-1951" "26" "Stephen F. Austin (TX)" "14" "Beaumont, TX" "" 10 6 1951 "Lamar (TX)"
"L" "10-13-1951" "7" "Texas A&M-Commerce" "47" "Commerce, TX" "" 10 13 1951 "Lamar (TX)"
"L" "10-20-1951" "14" "Sam Houston St. (TX)" "33" "Huntsville, TX" "" 10 20 1951 "Lamar (TX)"
"L" "10-27-1951" "20" "Trinity (TX)" "41" "Beaumont, TX" "" 10 27 1951 "Lamar (TX)"
"L" "11-03-1951" "13" "Texas St." "14" "Beaumont, TX" "" 11 3 1951 "Lamar (TX)"
"L" "11-10-1951" "7" "McNeese St. (LA)" "13" "Lake Charles, LA" "" 11 10 1951 "Lamar (TX)"
"W" "11-17-1951" "28" "Sul Ross St. (TX)" "27" "Beaumont, TX" "" 11 17 1951 "Lamar (TX)"
"L" "09-20-1952" "13" "Louisiana-Lafayette" "14" "Lafayette, LA" "" 9 20 1952 "Lamar (TX)"
"W" "09-27-1952" "35" "Northwestern St. (LA)" "12" "Beaumont, TX" "" 9 27 1952 "Lamar (TX)"
"W" "10-04-1952" "27" "Stephen F. Austin (TX)" "6" "Nacogdoches, TX" "" 10 4 1952 "Lamar (TX)"
"L" "10-11-1952" "0" "Texas A&M-Commerce" "48" "Beaumont, TX" "" 10 11 1952 "Lamar (TX)"
"L" "10-18-1952" "13" "Sam Houston St. (TX)" "31" "Beaumont, TX" "" 10 18 1952 "Lamar (TX)"
"L" "10-25-1952" "7" "Trinity (TX)" "66" "San Antonio, TX" "" 10 25 1952 "Lamar (TX)"
"L" "11-01-1952" "27" "Texas St." "34" "San Marcos, TX" "" 11 1 1952 "Lamar (TX)"
"L" "11-08-1952" "7" "McNeese St. (LA)" "42" "Beaumont, TX" "" 11 8 1952 "Lamar (TX)"
"L" "11-15-1952" "19" "Sul Ross St. (TX)" "27" "Alpine, TX" "" 11 15 1952 "Lamar (TX)"
