"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-07-1922" "0" "Buena Vista (IA)" "3" "Cedar Falls, IA" "" 10 7 1922 "Northern Iowa"
"W" "10-20-1922" "7" "Simpson (IA)" "6" "Cedar Falls, IA" "" 10 20 1922 "Northern Iowa"
"W" "10-27-1922" "20" "Ellsworth CC (IA)" "3" "Iowa Falls, IA" "" 10 27 1922 "Northern Iowa"
"L" "11-03-1922" "0" "Parsons (IA)" "3" "Fairfield, IA" "" 11 3 1922 "Northern Iowa"
"W" "11-10-1922" "21" "William Penn (IA)" "0" "Cedar Falls, IA" "" 11 10 1922 "Northern Iowa"
"W" "11-17-1922" "14" "Upper Iowa" "12" "Fayette, IA" "" 11 17 1922 "Northern Iowa"
"L" "00-00-1923" "0" "William Penn (IA)" "3" "?" "" 0 0 1923 "Northern Iowa"
"L" "10-05-1923" "0" "Saint Ambrose (IA)" "7" "Cedar Falls, IA" "" 10 5 1923 "Northern Iowa"
"L" "10-12-1923" "7" "Dubuque (IA)" "17" "Cedar Falls, IA" "" 10 12 1923 "Northern Iowa"
"W" "10-19-1923" "7" "Iowa Wesleyan" "0" "Mount Pleasant, IA" "" 10 19 1923 "Northern Iowa"
"W" "00-00-1923" "35" "Ellsworth CC (IA)" "0" "?" "" 0 0 1923 "Northern Iowa"
"L" "00-00-1923" "0" "Simpson (IA)" "13" "Indianola, IA" "" 0 0 1923 "Northern Iowa"
"W" "11-17-1923" "7" "Upper Iowa" "0" "Cedar Falls, IA" "" 11 17 1923 "Northern Iowa"
"L" "11-24-1923" "2" "Westmar (IA)" "6" "Cedar Falls, IA" "" 11 24 1923 "Northern Iowa"
"L" "10-03-1924" "0" "Saint Ambrose (IA)" "3" "Davenport, IA" "" 10 3 1924 "Northern Iowa"
"W" "10-10-1924" "54" "Iowa Wesleyan" "6" "Cedar Falls, IA" "" 10 10 1924 "Northern Iowa"
"L" "10-17-1924" "0" "Simpson (IA)" "13" "Cedar Falls, IA" "" 10 17 1924 "Northern Iowa"
"L" "10-31-1924" "0" "William Penn (IA)" "3" "Cedar Falls, IA" "" 10 31 1924 "Northern Iowa"
"L" "11-08-1924" "0" "Parsons (IA)" "2" "Cedar Falls, IA" "" 11 8 1924 "Northern Iowa"
"L" "00-00-1924" "0" "Upper Iowa" "6" "?" "" 0 0 1924 "Northern Iowa"
"W" "11-22-1924" "19" "Dubuque (IA)" "6" "Dubuque, IA" "" 11 22 1924 "Northern Iowa"
"W" "00-00-1925" "35" "Ellsworth CC (IA)" "0" "?" "" 0 0 1925 "Northern Iowa"
"W" "10-09-1925" "21" "Iowa Wesleyan" "3" "Mount Pleasant, IA" "" 10 9 1925 "Northern Iowa"
"L" "10-16-1925" "0" "Simpson (IA)" "23" "Indianola, IA" "" 10 16 1925 "Northern Iowa"
"W" "10-24-1925" "20" "Luther (IA)" "9" "Cedar Falls, IA" "" 10 24 1925 "Northern Iowa"
"T" "00-00-1925" "0" "William Penn (IA)" "0" "?" "" 0 0 1925 "Northern Iowa"
"W" "00-00-1925" "14" "Upper Iowa" "7" "?" "" 0 0 1925 "Northern Iowa"
"W" "00-00-1925" "13" "Kirksville Osteopath (MO)" "0" "?" "" 0 0 1925 "Northern Iowa"
"T" "11-28-1925" "3" "Northern Colorado" "3" "Cedar Falls, IA" "" 11 28 1925 "Northern Iowa"
"W" "00-00-1926" "22" "Saint Thomas (MN)" "0" "?" "" 0 0 1926 "Northern Iowa"
"W" "10-09-1926" "24" "Westmar (IA)" "0" "LeMars, IA" "" 10 9 1926 "Northern Iowa"
"W" "10-16-1926" "34" "Buena Vista (IA)" "0" "Cedar Falls, IA" "" 10 16 1926 "Northern Iowa"
"L" "10-22-1926" "0" "William Penn (IA)" "14" "Cedar Falls, IA" "" 10 22 1926 "Northern Iowa"
"W" "10-30-1926" "3" "Luther (IA)" "0" "Decorah, IA" "" 10 30 1926 "Northern Iowa"
"W" "11-12-1926" "13" "Upper Iowa" "6" "Fayette, IA" "" 11 12 1926 "Northern Iowa"
"L" "11-20-1926" "7" "Parsons (IA)" "20" "Fairfield, IA" "" 11 20 1926 "Northern Iowa"
"L" "11-25-1926" "0" "Northern Colorado" "12" "Greeley, CO" "" 11 25 1926 "Northern Iowa"
