"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1924" "32" "Southern Idaho" "0" "Pocatello, ID" "" 0 0 1924 "Idaho St."
"W" "00-00-1924" "58" "Weber JC (UT)" "0" "Pocatello, ID" "" 0 0 1924 "Idaho St."
"W" "00-00-1924" "47" "Brigham Young College (UT)" "0" "Pocatello, ID" "" 0 0 1924 "Idaho St."
"L" "00-00-1924" "0" "Idaho Freshmen" "37" "?" "" 0 0 1924 "Idaho St."
"W" "00-00-1924" "26" "Dakota Wesleyan (SD)" "0" "Pocatello, ID" "" 0 0 1924 "Idaho St."
"L" "00-00-1924" "0" "College of Idaho" "35" "Caldwell, ID" "" 0 0 1924 "Idaho St."
"L" "00-00-1925" "0" "Utah St. Freshmen" "6" "Pocatello, ID" "Idaho St. won - score unknown" 0 0 1925 "Idaho St."
"L" "00-00-1925" "0" "Weber JC (UT)" "6" "Ogden, UT" "Idaho St. won - score unknown" 0 0 1925 "Idaho St."
"W" "00-00-1925" "6" "Southern Idaho" "0" "Pocatello, ID" "Southern Idaho won - score unknown" 0 0 1925 "Idaho St."
"W" "00-00-1925" "6" "Brigham Young Freshmen (UT)" "0" "Pocatello, ID" "Brigham Young Freshmen won - score unknown" 0 0 1925 "Idaho St."
"L" "00-00-1925" "0" "College of Idaho" "27" "Pocatello, ID" "" 0 0 1925 "Idaho St."
"L" "00-00-1925" "6" "Montana Tech" "7" "Pocatello, ID" "" 0 0 1925 "Idaho St."
"L" "00-00-1926" "0" "Utah St. Freshmen" "13" "Pocatello, ID" "" 0 0 1926 "Idaho St."
"W" "00-00-1926" "7" "Ricks JC (ID)" "0" "Pocatello, ID" "" 0 0 1926 "Idaho St."
"L" "00-00-1926" "0" "Weber JC (UT)" "33" "Ogden, UT" "" 0 0 1926 "Idaho St."
"L" "00-00-1926" "0" "Southern Idaho" "7" "Pocatello, ID" "" 0 0 1926 "Idaho St."
"L" "11-20-1926" "7" "College of Idaho" "27" "Caldwell, ID" "" 11 20 1926 "Idaho St."
"L" "00-00-1927" "0" "Utah St. Freshmen" "13" "Pocatello, ID" "" 0 0 1927 "Idaho St."
"W" "00-00-1927" "25" "Ricks JC (ID)" "12" "Rexburg, ID" "" 0 0 1927 "Idaho St."
"T" "00-00-1927" "6" "Southern Idaho" "6" "Albion, ID" "" 0 0 1927 "Idaho St."
"L" "00-00-1927" "2" "Utah St. Freshmen" "6" "Logan, UT" "" 0 0 1927 "Idaho St."
"L" "11-05-1927" "6" "College of Idaho" "39" "Caldwell, ID" "" 11 5 1927 "Idaho St."
"L" "00-00-1927" "7" "Weber JC (UT)" "12" "Pocatello, ID" "" 0 0 1927 "Idaho St."
"W" "00-00-1928" "58" "Western Montana" "0" "Pocatello, ID" "" 0 0 1928 "Idaho St."
"L" "10-13-1928" "7" "College of Idaho" "37" "Caldwell, ID" "" 10 13 1928 "Idaho St."
"W" "00-00-1928" "2" "Utah St. Freshmen" "0" "Pocatello, ID" "" 0 0 1928 "Idaho St."
"W" "00-00-1928" "28" "Southern Idaho" "13" "Pocatello, ID" "" 0 0 1928 "Idaho St."
"T" "00-00-1928" "6" "Weber JC (UT)" "6" "Ogden, UT" "" 0 0 1928 "Idaho St."
"W" "11-12-1928" "22" "Montana Tech" "0" "Pocatello, ID" "" 11 12 1928 "Idaho St."
"W" "00-00-1928" "15" "Intermountain Union (MT)" "13" "Pocatello, ID" "" 0 0 1928 "Idaho St."
"W" "00-00-1929" "7" "Ricks JC (ID)" "0" "Rexburg, ID" "" 0 0 1929 "Idaho St."
"L" "00-00-1929" "6" "Southern Idaho" "7" "Albion, ID" "" 0 0 1929 "Idaho St."
