"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-03-1970" "0" "Southern (LA)" "20" "Itta Bena, MS" "" 10 3 1970 "Mississippi Valley St."
"W" "10-10-1970" "37" "Miles (AL)" "12" "?" "" 10 10 1970 "Mississippi Valley St."
"L" "10-17-1970" "17" "Grambling St. (LA)" "41" "Detroit, MI" "" 10 17 1970 "Mississippi Valley St."
"L" "10-24-1970" "7" "Texas Southern" "20" "Itta Bena, MS" "" 10 24 1970 "Mississippi Valley St."
"L" "10-31-1970" "17" "Prairie View A&M (TX)" "38" "Prairie View, TX" "" 10 31 1970 "Mississippi Valley St."
"L" "11-07-1970" "14" "Alcorn St. (MS)" "40" "Itta Bena, MS" "" 11 7 1970 "Mississippi Valley St."
"L" "11-14-1970" "7" "Bethune-Cookman (FL)" "20" "?" "" 11 14 1970 "Mississippi Valley St."
"L" "11-21-1970" "18" "Jackson St. (MS)" "20" "Jackson, MS" "" 11 21 1970 "Mississippi Valley St."
"W" "09-11-1971" "8" "Alabama A&M" "7" "Huntsville, AL" "" 9 11 1971 "Mississippi Valley St."
"L" "09-18-1971" "0" "Arkansas-Pine Bluff" "13" "Itta Bena, MS" "" 9 18 1971 "Mississippi Valley St."
"W" "09-24-1971" "28" "Federal City (DC)" "6" "?" "" 9 24 1971 "Mississippi Valley St."
"L" "10-02-1971" "0" "Southern (LA)" "14" "Baton Rouge, LA" "" 10 2 1971 "Mississippi Valley St."
"L" "10-09-1971" "0" "Miles (AL)" "7" "Birmingham, AL" "" 10 9 1971 "Mississippi Valley St."
"L" "10-16-1971" "15" "Grambling St. (LA)" "25" "Itta Bena, MS" "" 10 16 1971 "Mississippi Valley St."
"L" "10-23-1971" "0" "Texas Southern" "23" "Itta Bena, MS" "" 10 23 1971 "Mississippi Valley St."
"W" "10-30-1971" "37" "Prairie View A&M (TX)" "7" "Itta Bena, MS" "" 10 30 1971 "Mississippi Valley St."
"L" "11-06-1971" "9" "Alcorn St. (MS)" "28" "Lorman, MS" "" 11 6 1971 "Mississippi Valley St."
"L" "11-20-1971" "7" "Jackson St. (MS)" "17" "Itta Bena, MS" "" 11 20 1971 "Mississippi Valley St."
"W" "11-28-1971" "10" "Alabama St." "7" "Montgomery, AL" "" 11 28 1971 "Mississippi Valley St."
"W" "09-09-1972" "7" "Alabama A&M" "6" "Itta Bena, MS" "" 9 9 1972 "Mississippi Valley St."
"W" "09-16-1972" "7" "Arkansas-Pine Bluff" "6" "Pine Bluff, AR" "" 9 16 1972 "Mississippi Valley St."
"W" "09-23-1972" "27" "Federal City (DC)" "6" "Washington, DC" "" 9 23 1972 "Mississippi Valley St."
"W" "09-30-1972" "23" "Southern (LA)" "13" "Itta Bena, MS" "" 9 30 1972 "Mississippi Valley St."
"W" "10-07-1972" "44" "Miles (AL)" "13" "Itta Bena, MS" "" 10 7 1972 "Mississippi Valley St."
"L" "10-14-1972" "21" "Grambling St. (LA)" "27" "Itta Bena, MS" "" 10 14 1972 "Mississippi Valley St."
"L" "10-21-1972" "17" "Texas Southern" "44" "Houston, TX" "" 10 21 1972 "Mississippi Valley St."
"L" "10-28-1972" "6" "Prairie View A&M (TX)" "9" "Prairie View, TX" "" 10 28 1972 "Mississippi Valley St."
