"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-28-1946" "0" "Vanderbilt (TN)" "35" "Nashville, TN" "" 9 28 1946 "Tennessee Tech"
"L" "10-04-1946" "6" "Tennessee-Chattanooga" "37" "Chattanooga, TN" "" 10 4 1946 "Tennessee Tech"
"W" "10-19-1946" "20" "Eastern Kentucky" "7" "Richmond, KY" "" 10 19 1946 "Tennessee Tech"
"L" "10-26-1946" "13" "Bradley (IL)" "34" "Peoria, IL" "" 10 26 1946 "Tennessee Tech"
"W" "11-01-1946" "32" "Western Kentucky" "6" "Cookeville, TN" "" 11 1 1946 "Tennessee Tech"
"W" "00-00-1946" "32" "Georgetown (KY)" "6" "Georgetown, KY" "" 0 0 1946 "Tennessee Tech"
"W" "11-15-1946" "7" "Cumberland (TN)" "0" "Cookeville, TN" "" 11 15 1946 "Tennessee Tech"
"L" "11-23-1946" "13" "Murray St. (KY)" "20" "Paducah, KY" "" 11 23 1946 "Tennessee Tech"
"W" "11-28-1946" "21" "Middle Tennessee St." "7" "Cookeville, TN" "" 11 28 1946 "Tennessee Tech"
"L" "09-19-1947" "7" "Carson-Newman (TN)" "18" "Jefferson City, TN" "" 9 19 1947 "Tennessee Tech"
"W" "09-26-1947" "13" "Maryville (TN)" "7" "Cookeville, TN" "" 9 26 1947 "Tennessee Tech"
"L" "10-03-1947" "0" "Tennessee-Chattanooga" "12" "Chattanooga, TN" "" 10 3 1947 "Tennessee Tech"
"L" "10-11-1947" "7" "Western Kentucky" "13" "Bowling Green, KY" "" 10 11 1947 "Tennessee Tech"
"W" "10-18-1947" "42" "Cumberland (TN)" "0" "Cookeville, TN" "" 10 18 1947 "Tennessee Tech"
"L" "10-25-1947" "0" "Tennessee" "49" "Knoxville, TN" "" 10 25 1947 "Tennessee Tech"
"L" "10-31-1947" "2" "Murray St. (KY)" "7" "Cookeville, TN" "" 10 31 1947 "Tennessee Tech"
"L" "11-08-1947" "0" "Vanderbilt (TN)" "68" "Nashville, TN" "" 11 8 1947 "Tennessee Tech"
"W" "11-15-1947" "33" "Georgetown (KY)" "6" "Cookeville, TN" "" 11 15 1947 "Tennessee Tech"
"W" "11-22-1947" "27" "Florida St." "6" "Tallahassee, FL" "" 11 22 1947 "Tennessee Tech"
"L" "11-27-1947" "0" "Middle Tennessee St." "19" "Murfreesboro, TN" "" 11 27 1947 "Tennessee Tech"
"L" "09-17-1948" "7" "Morehead St. (KY)" "19" "Morehead, KY" "" 9 17 1948 "Tennessee Tech"
"W" "09-25-1948" "26" "Carson-Newman (TN)" "7" "Cookeville, TN" "" 9 25 1948 "Tennessee Tech"
"L" "10-01-1948" "7" "Tennessee-Chattanooga" "18" "Chattanooga, TN" "" 10 1 1948 "Tennessee Tech"
"L" "10-09-1948" "19" "Georgetown (KY)" "27" "Cookeville, TN" "" 10 9 1948 "Tennessee Tech"
"W" "10-16-1948" "19" "Morehead St. (KY)" "6" "Cookeville, TN" "" 10 16 1948 "Tennessee Tech"
"L" "10-23-1948" "0" "Tennessee" "41" "Knoxville, TN" "" 10 23 1948 "Tennessee Tech"
"L" "10-30-1948" "6" "Murray St. (KY)" "34" "Murray, KY" "" 10 30 1948 "Tennessee Tech"
"W" "11-06-1948" "21" "Maryville (TN)" "0" "Maryville, TN" "" 11 6 1948 "Tennessee Tech"
"L" "11-13-1948" "6" "Wofford (SC)" "8" "Cookeville, TN" "" 11 13 1948 "Tennessee Tech"
"W" "11-19-1948" "35" "Union (TN)" "0" "Jackson, TN" "" 11 19 1948 "Tennessee Tech"
"W" "11-25-1948" "33" "Middle Tennessee St." "7" "Cookeville, TN" "" 11 25 1948 "Tennessee Tech"
"L" "09-24-1949" "7" "Murray St. (KY)" "26" "Cookeville, TN" "" 9 24 1949 "Tennessee Tech"
"W" "10-01-1949" "33" "Samford (AL)" "18" "Birmingham, AL" "" 10 1 1949 "Tennessee Tech"
"W" "10-08-1949" "39" "Georgetown (KY)" "6" "Cookeville, TN" "" 10 8 1949 "Tennessee Tech"
"L" "10-15-1949" "7" "Morehead St. (KY)" "12" "Morehead, KY" "" 10 15 1949 "Tennessee Tech"
"L" "10-22-1949" "6" "Tennessee" "36" "Knoxville, TN" "" 10 22 1949 "Tennessee Tech"
"W" "10-29-1949" "34" "Union (TN)" "0" "Cookeville, TN" "" 10 29 1949 "Tennessee Tech"
"L" "11-05-1949" "7" "Marshall (WV)" "20" "Cookeville, TN" "" 11 5 1949 "Tennessee Tech"
"L" "11-12-1949" "7" "Wofford (SC)" "26" "Spartanburg, SC" "" 11 12 1949 "Tennessee Tech"
"L" "11-24-1949" "0" "Middle Tennessee St." "14" "Murfreesboro, TN" "" 11 24 1949 "Tennessee Tech"
"W" "09-16-1950" "21" "Carson-Newman (TN)" "6" "Jefferson City, TN" "" 9 16 1950 "Tennessee Tech"
"L" "09-23-1950" "0" "Murray St. (KY)" "6" "Murray, KY" "" 9 23 1950 "Tennessee Tech"
"W" "09-30-1950" "61" "Samford (AL)" "6" "Cookeville, TN" "" 9 30 1950 "Tennessee Tech"
"L" "10-06-1950" "16" "Morehead St. (KY)" "20" "Cookeville, TN" "" 10 6 1950 "Tennessee Tech"
"L" "10-13-1950" "7" "Eastern Kentucky" "47" "Richmond, KY" "" 10 13 1950 "Tennessee Tech"
"W" "10-21-1950" "41" "Union (TN)" "12" "Cookeville, TN" "" 10 21 1950 "Tennessee Tech"
"L" "10-28-1950" "0" "Western Kentucky" "21" "Cookeville, TN" "" 10 28 1950 "Tennessee Tech"
"L" "11-04-1950" "0" "Marshall (WV)" "13" "Huntington, WV" "" 11 4 1950 "Tennessee Tech"
"L" "11-11-1950" "14" "Tennessee" "48" "Knoxville, TN" "" 11 11 1950 "Tennessee Tech"
