"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-14-1964" "0" "North Alabama" "8" "Florence, AL" "" 11 14 1964 "Tennessee-Martin"
"L" "11-21-1964" "0" "Austin Peay St. (TN)" "35" "Martin, TN" "" 11 21 1964 "Tennessee-Martin"
"L" "09-18-1965" "14" "Central Arkansas" "15" "Martin, TN" "" 9 18 1965 "Tennessee-Martin"
"L" "09-25-1965" "14" "Middle Tennessee St." "24" "Murfreesboro, TN" "" 9 25 1965 "Tennessee-Martin"
"L" "10-02-1965" "17" "Delta St. (MS)" "24" "Cleveland, MS" "" 10 2 1965 "Tennessee-Martin"
"W" "10-16-1965" "17" "Murray St. (KY)" "7" "Murray, KY" "" 10 16 1965 "Tennessee-Martin"
"W" "10-23-1965" "34" "Bradley (IL)" "25" "Martin, Tenn." "" 10 23 1965 "Tennessee-Martin"
"W" "10-30-1965" "19" "Northwestern St. (LA)" "17" "Martin, TN" "" 10 30 1965 "Tennessee-Martin"
"W" "11-06-1965" "20" "Troy (AL)" "6" "Troy, AL" "" 11 6 1965 "Tennessee-Martin"
"L" "11-13-1965" "14" "North Alabama" "17" "Martin, TN" "" 11 13 1965 "Tennessee-Martin"
"L" "11-20-1965" "0" "Austin Peay St. (TN)" "49" "Clarksville, TN" "" 11 20 1965 "Tennessee-Martin"
"L" "09-17-1966" "14" "Central Arkansas" "17" "Conway, AR" "" 9 17 1966 "Tennessee-Martin"
"L" "09-24-1966" "3" "Middle Tennessee St." "10" "Martin, TN" "" 9 24 1966 "Tennessee-Martin"
"L" "10-01-1966" "3" "Delta St. (MS)" "7" "Martin, TN" "" 10 1 1966 "Tennessee-Martin"
"W" "10-08-1966" "17" "Southeast Missouri St." "14" "Cape Girardeau, MO" "" 10 8 1966 "Tennessee-Martin"
"L" "10-15-1966" "7" "Northwestern St. (LA)" "26" "Natchitoches, LA" "" 10 15 1966 "Tennessee-Martin"
"W" "10-22-1966" "40" "Bradley (IL)" "0" "Peoria, IL" "" 10 22 1966 "Tennessee-Martin"
"W" "10-29-1966" "16" "Murray St. (KY)" "12" "Martin, TN" "" 10 29 1966 "Tennessee-Martin"
"W" "11-05-1966" "30" "Troy (AL)" "7" "Martin, TN" "" 11 5 1966 "Tennessee-Martin"
"W" "11-12-1966" "24" "North Alabama" "18" "Florence, AL" "" 11 12 1966 "Tennessee-Martin"
"L" "11-19-1966" "13" "Austin Peay St. (TN)" "17" "Martin, TN" "" 11 19 1966 "Tennessee-Martin"
"W" "09-16-1967" "16" "Murray St. (KY)" "9" "Martin, TN" "" 9 16 1967 "Tennessee-Martin"
"W" "09-23-1967" "70" "Millikin (IL)" "0" "Decatur, IL" "" 9 23 1967 "Tennessee-Martin"
"W" "09-30-1967" "39" "Southeast Missouri St." "0" "Martin, TN" "" 9 30 1967 "Tennessee-Martin"
"W" "10-07-1967" "38" "Jacksonville St. (AL)" "0" "Jacksonville, AL" "" 10 7 1967 "Tennessee-Martin"
"L" "10-21-1967" "18" "Delta St. (MS)" "19" "Cleveland, MS" "" 10 21 1967 "Tennessee-Martin"
"W" "10-28-1967" "44" "Middle Tennessee St." "36" "Martin, TN" "" 10 28 1967 "Tennessee-Martin"
"W" "11-04-1967" "20" "Troy (AL)" "12" "Troy, AL" "" 11 4 1967 "Tennessee-Martin"
"W" "11-11-1967" "22" "North Alabama" "0" "Martin, TN" "" 11 11 1967 "Tennessee-Martin"
"W" "11-18-1967" "48" "Central Arkansas" "14" "Martin, TN" "" 11 18 1967 "Tennessee-Martin"
"W" "11-23-1967" "47" "Austin Peay St. (TN)" "6" "Clarksville, TN" "" 11 23 1967 "Tennessee-Martin"
"W" "12-09-1967" "25" "West Chester (PA)" "8" "Orlando, FL" "Tangerine Bowl" 12 9 1967 "Tennessee-Martin"
"T" "09-21-1968" "7" "Murray St. (KY)" "7" "Murray, KY" "" 9 21 1968 "Tennessee-Martin"
"L" "09-28-1968" "0" "McNeese St. (LA)" "16" "Lake Charles, LA" "" 9 28 1968 "Tennessee-Martin"
"W" "10-05-1968" "64" "Northwood (MI)" "0" "Martin, TN" "" 10 5 1968 "Tennessee-Martin"
"L" "10-12-1968" "12" "Jacksonville St. (AL)" "16" "Martin, TN" "" 10 12 1968 "Tennessee-Martin"
"W" "10-26-1968" "29" "Delta St. (MS)" "20" "Martin, TN" "" 10 26 1968 "Tennessee-Martin"
"L" "11-02-1968" "17" "Middle Tennessee St." "24" "Murfreesboro, TN" "" 11 2 1968 "Tennessee-Martin"
"W" "11-09-1968" "12" "Troy (AL)" "3" "Martin, TN" "" 11 9 1968 "Tennessee-Martin"
