"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-07-1959" "48" "Wiley (TX)" "14" "Jackson, MS" "" 11 7 1959 "Jackson St. (MS)"
"L" "11-14-1959" "8" "Texas Southern" "20" "Houston, TX" "" 11 14 1959 "Jackson St. (MS)"
"W" "11-21-1959" "55" "Texas College" "18" "Tyler, TX" "" 11 21 1959 "Jackson St. (MS)"
"L" "11-26-1959" "6" "Tennessee St." "26" "Nashville, TN" "" 11 26 1959 "Jackson St. (MS)"
"L" "09-24-1960" "12" "Prairie View A&M (TX)" "24" "Jackson, MS" "" 9 24 1960 "Jackson St. (MS)"
"W" "10-01-1960" "30" "Mississippi Valley St." "8" "Jackson, MS" "" 10 1 1960 "Jackson St. (MS)"
"W" "10-08-1960" "27" "Arkansas-Pine Bluff" "14" "Jackson, MS" "" 10 8 1960 "Jackson St. (MS)"
"W" "10-15-1960" "26" "Alcorn St. (MS)" "0" "Lorman, MS" "" 10 15 1960 "Jackson St. (MS)"
"L" "10-22-1960" "0" "Southern (LA)" "41" "Baton Rouge, LA" "" 10 22 1960 "Jackson St. (MS)"
"L" "10-29-1960" "12" "Grambling St. (LA)" "32" "Grambling, LA" "" 10 29 1960 "Jackson St. (MS)"
"W" "11-05-1960" "37" "Wiley (TX)" "20" "Marshall, TX" "" 11 5 1960 "Jackson St. (MS)"
"W" "11-12-1960" "48" "Texas Southern" "26" "Jackson, MS" "" 11 12 1960 "Jackson St. (MS)"
"W" "11-19-1960" "51" "Texas College" "7" "Jackson, MS" "" 11 19 1960 "Jackson St. (MS)"
"L" "12-03-1960" "22" "Tennessee St." "25" "Jackson, MS" "" 12 3 1960 "Jackson St. (MS)"
"W" "09-23-1961" "20" "Prairie View A&M (TX)" "14" "Prairie View, TX" "" 9 23 1961 "Jackson St. (MS)"
"W" "09-30-1961" "39" "Mississippi Valley St." "0" "Itta Bena, MS" "" 9 30 1961 "Jackson St. (MS)"
"W" "10-07-1961" "19" "Arkansas-Pine Bluff" "6" "Pine Bluff, AR" "" 10 7 1961 "Jackson St. (MS)"
"W" "10-14-1961" "28" "Alcorn St. (MS)" "20" "Jackson, MS" "" 10 14 1961 "Jackson St. (MS)"
"L" "10-21-1961" "7" "Southern (LA)" "17" "Mobile, AL" "" 10 21 1961 "Jackson St. (MS)"
"W" "10-28-1961" "14" "Grambling St. (LA)" "13" "Jackson, MS" "" 10 28 1961 "Jackson St. (MS)"
"W" "11-04-1961" "20" "Wiley (TX)" "0" "Jackson, MS" "" 11 4 1961 "Jackson St. (MS)"
"W" "11-11-1961" "12" "Texas Southern" "7" "Houston, TX" "" 11 11 1961 "Jackson St. (MS)"
"W" "11-18-1961" "78" "Texas College" "0" "Tyler, TX" "" 11 18 1961 "Jackson St. (MS)"
"W" "11-23-1961" "12" "Tennessee St." "6" "Nashville, TN" "" 11 23 1961 "Jackson St. (MS)"
"L" "12-09-1961" "8" "Florida A&M" "14" "Miami, FL" "Orange Blossom Classic" 12 9 1961 "Jackson St. (MS)"
"W" "09-15-1962" "56" "Mississippi Industrial Training School" "6" "Clarksdale, MS" "" 9 15 1962 "Jackson St. (MS)"
