"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-18-1930" "0" "Bowdon St. (GA)" "0" "Jacksonville, AL" "" 10 18 1930 "Jacksonville St. (AL)"
"W" "11-01-1930" "26" "Marion Military Institute (AL)" "0" "Jacksonville, AL" "" 11 1 1930 "Jacksonville St. (AL)"
"W" "11-08-1930" "28" "Middle Georgia College" "6" "Jacksonville, AL" "" 11 8 1930 "Jacksonville St. (AL)"
"W" "11-22-1930" "25" "Piedmont (GA)" "13" "Jacksonville, AL" "" 11 22 1930 "Jacksonville St. (AL)"
"W" "11-27-1930" "25" "Tennessee Wesleyan" "13" "Athens, TN" "" 11 27 1930 "Jacksonville St. (AL)"
"L" "09-19-1931" "0" "Sewanee (TN)" "18" "Sewanee, TN" "" 9 19 1931 "Jacksonville St. (AL)"
"L" "10-02-1931" "0" "Samford (AL)" "31" "Birmingham, AL" "" 10 2 1931 "Jacksonville St. (AL)"
"L" "10-03-1931" "6" "Troy (AL)" "24" "Jacksonville, AL" "" 10 3 1931 "Jacksonville St. (AL)"
"L" "10-10-1931" "14" "Rollins (FL)" "37" "Orlando, FL" "" 10 10 1931 "Jacksonville St. (AL)"
"T" "00-00-1931" "6" "Athens Agriculture School (AL)" "6" "?" "" 0 0 1931 "Jacksonville St. (AL)"
"L" "10-24-1931" "0" "Birmingham-Southern (AL)" "40" "Anniston, AL" "" 10 24 1931 "Jacksonville St. (AL)"
"L" "11-07-1931" "6" "Piedmont (GA)" "12" "?" "" 11 7 1931 "Jacksonville St. (AL)"
"L" "11-26-1931" "6" "Tennessee Wesleyan" "21" "Athens, TN" "" 11 26 1931 "Jacksonville St. (AL)"
"L" "12-11-1931" "13" "Miami (FL)" "14" "Miami, FL" "" 12 11 1931 "Jacksonville St. (AL)"
"W" "00-00-1932" "6" "Cumberland (TN)" "0" "?" "" 0 0 1932 "Jacksonville St. (AL)"
"T" "10-21-1932" "7" "Rollins (FL)" "7" "Anniston, AL" "" 10 21 1932 "Jacksonville St. (AL)"
"W" "10-29-1932" "24" "Marion Military Institute (AL)" "0" "Jacksonville, AL" "" 10 29 1932 "Jacksonville St. (AL)"
"W" "11-05-1932" "7" "Piedmont (GA)" "6" "Demorest, GA" "" 11 5 1932 "Jacksonville St. (AL)"
"L" "11-12-1932" "0" "Troy (AL)" "20" "Montgomery, AL" "" 11 12 1932 "Jacksonville St. (AL)"
"L" "00-00-1932" "13" "Miami" "14" "?" "" 0 0 1932 "Jacksonville St. (AL)"
"L" "00-00-1932" "6" "Middle Georgia College" "7" "?" "" 0 0 1932 "Jacksonville St. (AL)"
"L" "09-22-1933" "0" "Samford (AL)" "31" "Birmingham, AL" "" 9 22 1933 "Jacksonville St. (AL)"
"L" "10-07-1933" "12" "Cumberland (TN)" "14" "Jacksonville, AL" "" 10 7 1933 "Jacksonville St. (AL)"
