"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-24-1930" "0" "Memphis (TN)" "0" "Cape Girardeau, MO" "" 10 24 1930 "Southeast Missouri St."
"L" "11-01-1930" "0" "Southern Illinois" "19" "Carbondale, IL" "" 11 1 1930 "Southeast Missouri St."
"L" "11-07-1930" "2" "McKendree (IL)" "19" "Cape Girardeau, MO" "" 11 7 1930 "Southeast Missouri St."
"L" "11-14-1930" "0" "Murray St. (KY)" "7" "Murray, KY" "" 11 14 1930 "Southeast Missouri St."
"L" "11-21-1930" "6" "Missouri St." "20" "Cape Girardeau, MO" "" 11 21 1930 "Southeast Missouri St."
"W" "09-26-1931" "15" "Evansville (IN)" "0" "Cape Girardeau, MO" "" 9 26 1931 "Southeast Missouri St."
"L" "10-02-1931" "6" "Truman St. (MO)" "41" "Kirksville, MO" "" 10 2 1931 "Southeast Missouri St."
"L" "10-09-1931" "0" "Southern Illinois" "6" "Cape Girardeau, MO" "" 10 9 1931 "Southeast Missouri St."
"L" "10-16-1931" "0" "Northwest Missouri St." "38" "Cape Girardeau, MO" "" 10 16 1931 "Southeast Missouri St."
"L" "00-00-1931" "0" "Westminster (MO)" "12" "?" "" 0 0 1931 "Southeast Missouri St."
"L" "00-00-1931" "0" "Central Missouri St." "6" "?" "" 0 0 1931 "Southeast Missouri St."
"L" "11-06-1931" "6" "Murray St. (KY)" "32" "Cape Girardeau, MO" "" 11 6 1931 "Southeast Missouri St."
"L" "11-13-1931" "0" "Southern Illinois" "12" "Carbondale, IL" "" 11 13 1931 "Southeast Missouri St."
"L" "11-20-1931" "6" "Missouri St." "33" "Springfield, MO" "" 11 20 1931 "Southeast Missouri St."
"L" "09-23-1932" "0" "McKendree (IL)" "6" "Cape Girardeau, MO" "" 9 23 1932 "Southeast Missouri St."
"W" "09-30-1932" "19" "Evansville (IN)" "0" "Cape Girardeau, MO" "" 9 30 1932 "Southeast Missouri St."
"W" "10-07-1932" "18" "Southern Illinois" "0" "Carbondale, IL" "" 10 7 1932 "Southeast Missouri St."
"L" "10-14-1932" "0" "Central Missouri St." "7" "Warrensburg, MO" "" 10 14 1932 "Southeast Missouri St."
"L" "10-21-1932" "0" "Memphis (TN)" "7" "Cape Girardeau, MO" "" 10 21 1932 "Southeast Missouri St."
"L" "10-28-1932" "7" "Northwest Missouri St." "21" "Maryville, MO" "" 10 28 1932 "Southeast Missouri St."
"L" "11-04-1932" "20" "Missouri St." "29" "Cape Girardeau, MO" "" 11 4 1932 "Southeast Missouri St."
"T" "11-11-1932" "0" "Southern Illinois" "0" "Cape Girardeau, MO" "" 11 11 1932 "Southeast Missouri St."
"L" "11-18-1932" "0" "Truman St. (MO)" "13" "Cape Girardeau, MO" "" 11 18 1932 "Southeast Missouri St."
"W" "09-22-1933" "26" "Evansville (IN)" "7" "Cape Girardeau, MO" "" 9 22 1933 "Southeast Missouri St."
"L" "09-29-1933" "0" "Memphis (TN)" "18" "Cape Girardeau, MO" "" 9 29 1933 "Southeast Missouri St."
"T" "10-06-1933" "0" "Southern Illinois" "0" "Cape Girardeau, MO" "" 10 6 1933 "Southeast Missouri St."
"L" "10-13-1933" "6" "Truman St. (MO)" "20" "Kirksville, MO" "" 10 13 1933 "Southeast Missouri St."
