"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-02-1963" "32" "Western Oregon" "13" "Monmouth, OR" "" 11 2 1963 "Portland St. (OR)"
"L" "11-09-1963" "7" "Linfield (OR)" "17" "McMinnville, OR" "" 11 9 1963 "Portland St. (OR)"
"W" "11-16-1963" "31" "Seattle Ramblers (WA)" "13" "Portland, OR" "" 11 16 1963 "Portland St. (OR)"
"L" "09-19-1964" "13" "Lewis & Clark (OR)" "32" "Portland, OR" "" 9 19 1964 "Portland St. (OR)"
"L" "09-26-1964" "7" "Pacific (OR)" "20" "Portland, OR" "" 9 26 1964 "Portland St. (OR)"
"W" "10-03-1964" "21" "Oregon Tech" "6" "Portland, OR" "" 10 3 1964 "Portland St. (OR)"
"L" "10-10-1964" "7" "British Columbia (Canada)" "13" "Vancouver, BC (Canada)" "" 10 10 1964 "Portland St. (OR)"
"T" "10-17-1964" "21" "Southern Oregon" "21" "Ashland, OR" "" 10 17 1964 "Portland St. (OR)"
"W" "10-24-1964" "27" "Western Oregon" "12" "Portland, OR" "" 10 24 1964 "Portland St. (OR)"
"W" "10-31-1964" "41" "Eastern Oregon" "6" "La Grande, OR" "" 10 31 1964 "Portland St. (OR)"
"L" "11-07-1964" "0" "Linfield (OR)" "31" "Portland, OR" "" 11 7 1964 "Portland St. (OR)"
"W" "11-21-1964" "18" "Weber St. (UT)" "10" "Portland, OR" "" 11 21 1964 "Portland St. (OR)"
"L" "09-18-1965" "6" "Cal St.-Sacramento" "7" "Sacramento, CA" "" 9 18 1965 "Portland St. (OR)"
"L" "09-25-1965" "0" "Lewis & Clark (OR)" "22" "Portland, OR" "" 9 25 1965 "Portland St. (OR)"
"W" "10-09-1965" "20" "Southern Oregon" "8" "Portland, OR" "" 10 9 1965 "Portland St. (OR)"
"L" "10-16-1965" "2" "Western Washington" "13" "Bellingham, WA" "" 10 16 1965 "Portland St. (OR)"
"W" "10-23-1965" "12" "British Columbia (Canada)" "6" "Portland, OR" "" 10 23 1965 "Portland St. (OR)"
"L" "10-30-1965" "7" "Idaho St." "24" "Pocatello, ID" "" 10 30 1965 "Portland St. (OR)"
"W" "11-06-1965" "18" "Oregon Tech" "7" "Klamath Falls, OR" "" 11 6 1965 "Portland St. (OR)"
"L" "11-13-1965" "6" "Weber St. (UT)" "74" "Ogden, UT" "" 11 13 1965 "Portland St. (OR)"
"L" "11-25-1965" "7" "Montana" "33" "Portland, OR" "" 11 25 1965 "Portland St. (OR)"
"L" "09-17-1966" "7" "Montana St." "50" "Portland, OR" "" 9 17 1966 "Portland St. (OR)"
"L" "09-24-1966" "7" "Lewis & Clark (OR)" "14" "Portland, OR" "" 9 24 1966 "Portland St. (OR)"
"L" "10-01-1966" "0" "Montana" "10" "Missoula, MT" "" 10 1 1966 "Portland St. (OR)"
"L" "10-08-1966" "0" "British Columbia (Canada)" "13" "Vancouver, BC (Canada)" "" 10 8 1966 "Portland St. (OR)"
"W" "10-15-1966" "40" "Western Washington" "13" "Portland, OR" "" 10 15 1966 "Portland St. (OR)"
"W" "10-22-1966" "56" "Oregon Tech" "0" "Portland, OR" "" 10 22 1966 "Portland St. (OR)"
"W" "10-29-1966" "36" "Central Washington" "27" "Ellensburg, WA" "" 10 29 1966 "Portland St. (OR)"
"L" "11-12-1966" "6" "Weber St. (UT)" "51" "Portland, OR" "" 11 12 1966 "Portland St. (OR)"
"W" "11-19-1966" "20" "Southern Oregon" "10" "Ashland, OR" "" 11 19 1966 "Portland St. (OR)"
"L" "11-24-1966" "7" "Idaho St." "12" "Portland, OR" "" 11 24 1966 "Portland St. (OR)"
"W" "09-16-1967" "36" "Southern Oregon" "13" "Portland, OR" "" 9 16 1967 "Portland St. (OR)"
"L" "09-23-1967" "7" "Montana St." "52" "Bozeman, MT" "" 9 23 1967 "Portland St. (OR)"
"L" "09-30-1967" "0" "Linfield (OR)" "24" "McMinnville, OR" "" 9 30 1967 "Portland St. (OR)"
"L" "10-07-1967" "21" "Cal St.-Sacramento" "23" "Portland, OR" "" 10 7 1967 "Portland St. (OR)"
"W" "10-14-1967" "21" "Western Washington" "16" "Bellingham, WA" "" 10 14 1967 "Portland St. (OR)"
"W" "10-21-1967" "61" "British Columbia (Canada)" "0" "Portland, OR" "" 10 21 1967 "Portland St. (OR)"
"W" "10-28-1967" "13" "Central Washington" "6" "Portland, OR" "" 10 28 1967 "Portland St. (OR)"
"L" "11-11-1967" "21" "Weber St. (UT)" "40" "Ogden, UT" "" 11 11 1967 "Portland St. (OR)"
"L" "11-18-1967" "7" "Montana" "55" "Portland, OR" "" 11 18 1967 "Portland St. (OR)"
"L" "11-23-1967" "21" "Idaho St." "22" "Portland, OR" "" 11 23 1967 "Portland St. (OR)"
"L" "09-14-1968" "30" "Idaho St." "52" "Pocatello, ID" "" 9 14 1968 "Portland St. (OR)"
"L" "09-21-1968" "6" "Montana St." "17" "Portland, OR" "" 9 21 1968 "Portland St. (OR)"
"L" "09-28-1968" "0" "Montana" "58" "Portland, OR" "" 9 28 1968 "Portland St. (OR)"
"L" "10-05-1968" "13" "Fresno St. (CA)" "30" "Portland, OR" "" 10 5 1968 "Portland St. (OR)"
"L" "10-12-1968" "12" "Weber St. (UT)" "28" "Portland, OR" "" 10 12 1968 "Portland St. (OR)"
"W" "10-19-1968" "19" "Eastern Washington" "13" "Cheney, WA" "" 10 19 1968 "Portland St. (OR)"
"W" "10-26-1968" "27" "Western Washington" "20" "Portland, OR" "" 10 26 1968 "Portland St. (OR)"
"L" "11-02-1968" "20" "Cal St.-Northridge" "62" "Northridge, CA" "" 11 2 1968 "Portland St. (OR)"
"W" "11-09-1968" "47" "Simon Fraser (Canada)" "16" "Portland, OR" "" 11 9 1968 "Portland St. (OR)"
"W" "11-16-1968" "13" "Southern Oregon" "6" "Ashland, OR" "" 11 16 1968 "Portland St. (OR)"
"W" "09-13-1969" "22" "Montana St." "6" "Billings, MT" "" 9 13 1969 "Portland St. (OR)"
"W" "09-20-1969" "26" "Linfield (OR)" "21" "Portland, OR" "" 9 20 1969 "Portland St. (OR)"
"W" "09-27-1969" "35" "Eastern Washington" "0" "Portland, OR" "" 9 27 1969 "Portland St. (OR)"
"W" "10-11-1969" "35" "British Columbia (Canada)" "3" "Vancouver, BC (Canada)" "" 10 11 1969 "Portland St. (OR)"
"W" "10-18-1969" "28" "Central Washington" "16" "Ellensburg, WA" "" 10 18 1969 "Portland St. (OR)"
"L" "10-25-1969" "14" "Montana" "49" "Portland, OR" "" 10 25 1969 "Portland St. (OR)"
"L" "11-01-1969" "23" "Idaho St." "46" "Portland, OR" "" 11 1 1969 "Portland St. (OR)"
"L" "11-08-1969" "34" "Puget Sound (WA)" "44" "Tacoma, WA" "" 11 8 1969 "Portland St. (OR)"
"W" "11-15-1969" "54" "Southern Oregon" "7" "Portland, OR" "" 11 15 1969 "Portland St. (OR)"
"L" "11-22-1969" "22" "Fresno St. (CA)" "28" "Fresno, CA" "" 11 22 1969 "Portland St. (OR)"
"L" "09-19-1970" "12" "Simon Fraser (Canada)" "21" "Burnaby, BC (Canada)" "" 9 19 1970 "Portland St. (OR)"
"W" "09-26-1970" "21" "Puget Sound (WA)" "9" "Portland, OR" "" 9 26 1970 "Portland St. (OR)"
"W" "10-03-1970" "54" "Humboldt St. (CA)" "31" "Portland, OR" "" 10 3 1970 "Portland St. (OR)"
"W" "10-10-1970" "46" "Weber St. (UT)" "14" "Portland, OR" "" 10 10 1970 "Portland St. (OR)"
"W" "10-17-1970" "38" "Central Washington" "31" "Portland, OR" "" 10 17 1970 "Portland St. (OR)"
"L" "10-24-1970" "16" "Idaho" "17" "Pullman, WA" "" 10 24 1970 "Portland St. (OR)"
"L" "10-31-1970" "25" "Montana" "31" "Missoula, MT" "" 10 31 1970 "Portland St. (OR)"
"L" "11-07-1970" "6" "Idaho St." "37" "Pocatello, ID" "" 11 7 1970 "Portland St. (OR)"
"W" "11-14-1970" "24" "Southern Oregon" "0" "Ashland, OR" "" 11 14 1970 "Portland St. (OR)"
"W" "11-21-1970" "34" "Eastern Washington" "0" "Cheney, WA" "" 11 21 1970 "Portland St. (OR)"
"W" "09-25-1971" "24" "Central Washington" "17" "Ellensburg, WA" "" 9 25 1971 "Portland St. (OR)"
"L" "10-02-1971" "8" "Montana St." "23" "Bozeman, MT" "" 10 2 1971 "Portland St. (OR)"
"L" "10-09-1971" "26" "Weber St. (UT)" "54" "Ogden, UT" "" 10 9 1971 "Portland St. (OR)"
"L" "10-16-1971" "16" "Nevada" "23" "Portland, OR" "" 10 16 1971 "Portland St. (OR)"
"W" "10-23-1971" "21" "Simon Fraser (Canada)" "3" "Portland, OR" "" 10 23 1971 "Portland St. (OR)"
"L" "10-30-1971" "7" "Puget Sound (WA)" "26" "Tacoma, WA" "" 10 30 1971 "Portland St. (OR)"
"L" "11-06-1971" "0" "Idaho St." "37" "Portland, OR" "" 11 6 1971 "Portland St. (OR)"
"W" "11-13-1971" "13" "Eastern Washington" "6" "Portland, OR" "" 11 13 1971 "Portland St. (OR)"
"W" "11-20-1971" "36" "Montana" "29" "Portland, OR" "" 11 20 1971 "Portland St. (OR)"
"L" "09-16-1972" "13" "Hawaii" "38" "Portland, OR" "" 9 16 1972 "Portland St. (OR)"
"W" "09-23-1972" "6" "Linfield (OR)" "0" "McMinnville, OR" "" 9 23 1972 "Portland St. (OR)"
"L" "09-30-1972" "6" "Idaho St." "51" "Pocatello, ID" "" 9 30 1972 "Portland St. (OR)"
"L" "10-07-1972" "13" "Nevada" "27" "Reno, NV" "" 10 7 1972 "Portland St. (OR)"
"W" "10-14-1972" "10" "Western Washington" "7" "Bellingham, WA" "" 10 14 1972 "Portland St. (OR)"
"L" "10-21-1972" "7" "Eastern Washington" "14" "Portland, OR" "" 10 21 1972 "Portland St. (OR)"
"L" "10-28-1972" "10" "Puget Sound (WA)" "39" "Portland, OR" "" 10 28 1972 "Portland St. (OR)"
"L" "11-04-1972" "7" "Boise St. (ID)" "33" "Portland, OR" "" 11 4 1972 "Portland St. (OR)"
"W" "11-11-1972" "28" "Montana St.-Billings" "26" "Portland, OR" "" 11 11 1972 "Portland St. (OR)"
"L" "11-18-1972" "8" "Santa Clara (CA)" "36" "Portland, OR" "" 11 18 1972 "Portland St. (OR)"
"L" "11-23-1972" "17" "Central Washington" "32" "Portland, OR" "" 11 23 1972 "Portland St. (OR)"
"L" "09-15-1973" "0" "Simon Fraser (Canada)" "13" "Burnaby, BC (Canada)" "" 9 15 1973 "Portland St. (OR)"
"L" "09-22-1973" "3" "Linfield (OR)" "19" "Portland, OR" "" 9 22 1973 "Portland St. (OR)"
"L" "09-29-1973" "7" "Boise St. (ID)" "64" "Boise, ID" "" 9 29 1973 "Portland St. (OR)"
"L" "10-06-1973" "0" "Nevada" "59" "Portland, OR" "" 10 6 1973 "Portland St. (OR)"
"L" "10-13-1973" "12" "Central Washington" "30" "Ellensburg, WA" "" 10 13 1973 "Portland St. (OR)"
"W" "10-20-1973" "24" "Western Washington" "12" "Portland, OR" "" 10 20 1973 "Portland St. (OR)"
"L" "10-27-1973" "0" "Eastern Washington" "3" "Cheney, WA" "" 10 27 1973 "Portland St. (OR)"
"L" "11-03-1973" "13" "Idaho St." "21" "Portland, OR" "" 11 3 1973 "Portland St. (OR)"
"L" "11-10-1973" "13" "Montana St.-Billings" "35" "Billings, MT" "" 11 10 1973 "Portland St. (OR)"
"L" "11-17-1973" "6" "Humboldt St. (CA)" "17" "Portland, OR" "" 11 17 1973 "Portland St. (OR)"
"L" "11-24-1973" "7" "Puget Sound (WA)" "54" "Portland, OR" "" 11 24 1973 "Portland St. (OR)"
"L" "09-07-1974" "8" "Montana St." "29" "Portland, OR" "" 9 7 1974 "Portland St. (OR)"
"L" "09-14-1974" "21" "California-Davis" "50" "Davis, CA" "" 9 14 1974 "Portland St. (OR)"
"W" "09-21-1974" "56" "Eastern Washington" "18" "Portland, OR" "" 9 21 1974 "Portland St. (OR)"
